sender,receiver,message
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,thanks ctl stay safe friends and wear mask if need to go out
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,please leep your mask on i don t want you to be taken out by a virus that is not gone
24,2,please wear a mask amp bend over
28,2,really interesting in light of people s resistance to wear a mask both the mask and the shopping cart are measurements of empathy
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"I've always wondered how the guys at The L.A.C. team could be a better match, or would the fans be more likely to be in the team."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,You mean this isn t a fake joke?
24,2,I don't see how that would be an easy job. There's really a lot of cynicism about it. You can't change it but it will still happen.
28,2,It was a good movie but it didn't get me to use it much. It was a very sad movie and that's how I read it. I cried because of it.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,They could be the best team in the world - that's why you get to wear masks.
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,"Yes, the most effective way to deal with the virus is to wear a mask and not get a savage cyborg mask."
24,2,And thats why you wear a mask?
28,2,> I swore by that I would wear a mask once in a while and then I stopped wearing them because I thought I was the only one who could say that and then I went home.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,> I don't care to put a mask on when I go in for a job interview. They could be the best team in the world - that's why you get to wear masks.
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,"I think you really like this idea of how I would respond to this. It makes me want to go and wear a mask, but to be honest I wouldn't. I would just let my mom know I want to wear my mask and be happy."
24,2,I have the same problem. When I wear a mask it hurts. And when I do I think I can't see how it will be an easy job. I'm unable to make a positive change.
28,2,"It's not just a movie. It's a real life story based around it. It's not a sexist movie based on it, just the movie. It is a movie that shows the world and it tries to show that. It tries to make it that way by giving it away, because people who go to the theater to talk about their fears are so sexist that they realize that it's not the way they want it to be."
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"So OP, it's not a good joke, it's a joke he makes, which I am afraid is ridiculous, I am sure he is doing something that's not appropriate."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,"You do get the joke that the virus is real and not just to do a mask. The joke also makes people think about it like that but in reality, the actual joke is not."
24,2,"I do a lot of work as a doctor, and as a doctor, I am very aware that my doctor does not have a clue what I'm talking about and that I would never do anything I said without consulting a physician."
28,2,The movie that started it all had no meaning. I'm trying to figure out how to stop it in people.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"This whole joke is not funny, he's just trying to be funny."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,I don't think that a clown or a clown would actually need to wear a mask to prevent a hiccup.
24,2,What did you do before wearing a mask?
28,2,I thought he was a weirdo for a long time but now I can understand why he doesn't want to wear one.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"It sounds like he is trying to make fun of a lot of people, in a way that's not really his job to make fun of the whole team, but I can't say the exact opposite about this, because you aren't even close to asking that."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,"My favorite part of the quote was ""A Nightmare in the World."" I'm also a big fan of ""I'd rather be on my own than raped by some creepy old man with the virus"""
24,2,I would wear a mask and say “I don’t wear it because I want to.” I wouldn’t say “I don’t want people to see that if I do wear a mask I don’t want people to think I would be better.”
28,2,Is there any specific person who can think of someone who doesn't want to wear a mask when they want to be alone or not? I am going to have to ask myself how I would feel about someone who wears masks. That's something I can never really figure out in my head. You can wear a mask but you will not be wearing it anymore.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"He's trying to be funny, but it sounds like he's trying to make fun of other people. It's just a joke. But if you're not into him being funny, you shouldn't be in his place for his idiocy. It's kinda like when people are portrayed as narcissists and want to be safe. You might like that."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,"ah, the epoch. i read this post a few days ago, i didn't realize it was like this."
24,2,"If that's what you want, how you want to change things. If you want to change a thing, just go."
28,2,I think you don't get why it's the top post on here.
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,That's an awfully vague list of terms. It's pretty funny.
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,That's the kind of thing a rap artist is referring to.
24,2,'Here's how he got the link.
28,2,So you have a really good story?
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"> The joke is not funny. He's trying to be funny, but it's the wrong thing to think."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,There's a lot more to this than just rap.
24,2,"OP, the first part of this article is really helpful and makes an important point: What did you do before wearing a mask?"
28,2,"The author of the book, The Man Who Cries, made a few comments:"
6,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,2,"He's a narcissist who isn't the same way. You can't tell him to be a joke. He's saying it if he is a joke, and the truth is that it's not real, he's just gonna be the same way."
11,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
16,2,You're a lot older than I am and I've always known this guy and he always seems a bit like the clown.
24,2,I have a hiccup with no mask.
28,2,"I have seen this story before and it is one of my most favorites. It is not a book, but a book. It's about how a person might feel and how they may experience a hiccup, or how they may feel to others, so I've seen it in several books and it is very interesting. The Man Who Cries is a fantastic book, not so much a movie, but a very good one."
