sender,receiver,message
20,7,i m so sorry mark but i don t trust this vaccine i understand your concern for the residents of erie county i obey the mask mandate wash and sterilize my hands when returning home from work and elsewhere
20,14,i m so sorry mark but i don t trust this vaccine i understand your concern for the residents of erie county i obey the mask mandate wash and sterilize my hands when returning home from work and elsewhere
20,15,i m so sorry mark but i don t trust this vaccine i understand your concern for the residents of erie county i obey the mask mandate wash and sterilize my hands when returning home from work and elsewhere
21,20,excellent example of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
22,20,i flew for the first time since march it was mostly fine but some folks wore their masks as chin slings i have glasses and wore my mask over my nose for hours and they didn t fog up i also had plenty of oxygen over the nose people
25,20,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
26,20,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
27,20,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
31,20,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
20,7,"In Florida, there is a tinfoil vaccine and that's just one of many medications that help stop the virus, it's useless and I hate it."
20,14,i am just gonna tell you something about the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat
20,15,"I have had this happen to me. It's great, and I'm just a little upset that people in this country are taking a stand."
21,20,It’s not too much to ask for more. It’s just going to be hard to fit in for longer than that.
22,20,...and I've had a couple of days where the whole thing is literally a gif that I just don't understand. i guess the gif is just a really good video i see
25,20,"yea, no, that would be ridiculous, but what about you?"
26,20,i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask
27,20,This is a pretty much the only reason I’m not wearing a mask because I don’t know where to look. It’s probably because my face is a little too warm to have a full blown apologist on hand - I guess I’m just trying to make sure to avoid the virus.
31,20,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
20,7,"oh man, i troll every troll on reddit."
20,14,"It's a pretty much the only reason I’m not wearing a mask because I don’t know where to look. It’s probably because my face is a little too warm to have a full blown apologist on hand - I guess I’m just trying to make sure to avoid the virus. Wearing masks does not help in stopping the virus, it’s useless and I hate it."
20,15,A fucking fucking man. I'm sorry but I don't believe the truth.
21,20,I want to tell you this:
22,20,This guy is one of the few people that makes it through a good period to feel like he's going through a hard time.
25,20,I don't really like the ugly santa masks. I don't like the santa one.
26,20,I'm sure the guy with the fat lip in doesn't know what he's talking about.
27,20,OP is a great read...
31,20,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
20,7,I'm still working on the vaccine in my head right now.
20,14,">""I'm so sorry mark but i don't trust this vaccine i understand your concern for the residents of erie county i obey the mask mandate wash and sterilize my hands when returning home from work and elsewhere',"
20,15,It's the only reason why people on this sub aren't wearing masks. They're just an excuse to be afraid of what they can't get away with.
21,20,This isn't a joke at all. It's a joke.
22,20,i did not know this i had to get to know the guy and have a good conversation with him i got some good info.
25,20,I've seen this. It's just a pretty funny one!
