sender,receiver,message
62,1,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,3,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,11,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,16,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,24,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,42,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,47,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,50,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,55,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,56,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,60,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
62,61,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
78,62,took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all
80,62,thanks ctl stay safe friends and wear mask if need to go out
85,62,a special shout out goes to mr londono and ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
101,62,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
62,1,That's the most common thing i would wear to work :)
62,3,I'm going to go for a jump on this one.
62,11,Isn't that the only excuse to wear a mask on a flight?
62,16,You're the only one that seems to wear a mask. You're not the only one. I'm not saying I'm wearing a mask for your health but it's a bit too obvious that you're not.
62,24,Wearing a mask in public is part of the measures deployed by the government to aid in stopping the spread of a virus.
62,42,Is there anything i can do if i'm feeling scared?
62,47,"It's not a 'decade of'that isn't in the rules, it's a term."
62,50,They don't need to worry about it anymore.
62,55,i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask
62,56,I'm in Canada. So I've never been on a flight in months.
62,60,I used to wear a mask in public when I was a kid.
62,61,i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask
78,62,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.Took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people
80,62,So you are wearing a mask as part of a mask to stop the spread of a virus?
85,62,That's pretty fucked up. I'd do it if it weren't for my vebbulldog.
101,62,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
62,1,>We're going to go for a jump on this one. I'm going to go for a jump on this one.
62,3,I’m not the only one in the world who doesn’t like wearing a mask.
62,11,Wearing a mask in public is part of the measures deployed by the government to aid in stopping the spread of a virus.
62,16,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
62,24,'Wearing a mask in public is part of the measures deployed by the government to aid in stopping the spread of a virus.Took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all thanks ctl stay safe friends and wear mask if need to go out a special shout out goes to mr londono and ms latorre we loved the teachable moment of wearing a mask in public
62,42,You seem to be the only one wearing a mask that helps stop the spread of the virus.
62,47,"My vebbulldog is one of the most insecure and protective ctrl-educated men in the world, and he has the power to fix the world by dressing the world."
62,50,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
62,55,There is only one way to prevent this.
62,56,"I was a little tired from the last couple days of work in Canada. I could wear a mask and the air was a little uncomfortable. I wasn't thinking for a moment, but it was a really good thing I was wearing a mask."
62,60,"It's a hazy thing to do for fear of a virus. It doesn't work for me, and I think a lot of people are just wearing it for fun. People have already tried to use it for good. It makes it more threatening to others. It's like saying I'm in the same boat, I'm in the same boat as you and you're not a bad person."
62,61,A guy with a fat lip and a fat lip in wore a mask on his first flight on a flight to Canada. He threw it off because it was uncomfortable and he didn't want to wear it on a flight with a fat lip and a fat lip in. He also got pissed when he heard he was wearing a mask and was trying to be polite with everyone in the crowd. It was hilarious!
78,62,"It is not required to wear a mask, it is part of the measures deployed by the government to aid in stopping the spread of a virus."
80,62,This isn't a mask. It's just a mask. They're there to prevent the spread of a virus. It's supposed to stop you.
85,62,I can't wait to hear about this and to learn more. My first thought is: “We don't wear a mask. I don't wear a mask for fear of tripping over the wall”.
101,62,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
62,1,I've been wearing a mask in the UK for a few years now.
62,3,Well that explains why my vebbulldog has to wear a mask.
62,11,Is there a medical or religious reason why you wouldn't wear a mask on a flight? I've never seen people wear masks. It's just not necessary.
62,16,People seem to like wearing a mask and not want to think about how nice it is for their health.
62,24,Wearing a mask doesn't help in stopping the spread of a virus.
62,42,"I like to wear a mask because I can go out in public with a fat lip in and nobody knows', ""Is there anything i can do if i'm feeling scared?"""
62,47,>He threw it off because it was uncomfortable and he didn't want to wear it on a flight with a fat lip and a fat lip in. He also got pissed when he heard he was wearing a mask and was trying to be polite with everyone in the crowd. It was hilarious!
62,50,"I've been through a lot of people who don't like wearing a mask. That's probably because I'm a bit insecure, but it is really important for people like me. And to help prevent the spread of the virus. So it doesn't take too long to have the same effect, and it isn't something I can do."
62,55,I think there's a lot of people that are going for a jump on this one.
62,56,That vebbulldog was wearing a mask for his first flight. He wasn't even trying to help by wearing a mask.
62,60,He's wearing a mask to stop the spread of the virus. He's wearing a mask to stop the spread. He hasn't been trying to stop the spread.
62,61,So you wear a mask to stop the spread of a virus? That's pretty fucked up. I'd do it if it weren't for my vebbulldog. Wearing a mask in public is part of the measures deployed by the government to aid in stopping the spread of a virus.
