sender,receiver,message
30,23,another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp
41,30,wholeheartedly agree in the last weeks i have had a friend lose his mom to covid and other friend hospitalize with it yesterday i have quit talking to family who insist they don t believe superspreader events happen in churches and people have a right to not wear a mask
42,30,took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all
44,30,thanks ctl stay safe friends and wear mask if need to go out
47,30,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
54,30,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
66,30,another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp
67,30,please mask up and maintain social distance people
91,30,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
93,30,excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
94,30,i flew for the first time since march it was mostly fine but some folks wore their masks as chin slings i have glasses and wore my mask over my nose for hours and they didn t fog up i also had plenty of oxygen over the nose people
30,23,And now you realize that this is not a good idea and you can’t possibly be a smart person without a mask.
41,30,"I don't believe the government is giving a right to wear a mask, which is a form of protest. If you can get the government to do so and they don't have the right to wear a mask, then you have a right to not wear a mask."
42,30,wear a mask and be safe and be polite when you go out. i have to be careful with that
44,30,"The government isn't trying to stop the spread of viruses, they are trying to make people wear a mask"
47,30,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
54,30,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
66,30,Vaccination is a necessary health policy and you need to be vigilant and act with caution.
67,30,"So in addition to how many people have lost their jobs to be vaccinated, it would help those who don't have a physical exam that have a safety exam."
91,30,>wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness
93,30,I do wear my mask all the time in the community.
94,30,The guy was actually getting a blood test - the blood test is done to determine if a person has covid.
30,23,"I don't believe the government is giving a right to wear a mask, which is a form of protest."
41,30,"[It is not a conspiracy theory, it is a legitimate fear and it is a right to the medical community to be careful and to not have your face exposed to the public. Wearing a mask does not help in stopping the spread of a virus, it's useless and I hate it."
42,30,Why would you need to wear a mask if you are not sure if you are actually vaccinated?
44,30,I think the fact that a person is attempting to prevent a virus is a sign of that. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. I don't see how that will stop a virus from spreading.
47,30,"i'm not sure the actual words for the article, but it is just the title : Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. There's a lot of money in protecting people from viruses."
