sender,receiver,message
37,36,i like the part when he got covid but still had events with people and how he won t enforce a statewide mask mandate oh and the part where he cut education funding wow so great
51,36,i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe
54,36,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
67,36,please mask up and maintain social distance people
81,36,mask protect other people he only cares about himself
85,36,a special shout out goes to mr londono and ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
87,36,i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe
89,36,i don t often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required
90,36,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
91,36,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
93,36,excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
95,36,we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated
99,36,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
100,36,really interesting in light of people s resistance to wear a mask both the mask and the shopping cart are measurements of empathy
37,36,"There is not much they can do about the cost of vaccines, but it does give you a lot of information about statewide mask mandates."
51,36,It is not just a thing. It is a policy of the government that the people are vaccinated with. And what I like to hear is that the government is making a mask to stop the spread of HIV.
54,36,I'm just going to go with you in the middle of my long run.
67,36,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.please mask up and maintain social distance people please mask up and maintain social distance people please mask up and maintain social distance people
81,36,So you wear a mask? Does that mean you don't know how to protect yourself?
85,36,"The world needs more people to get a better life. So in this day and age people are forced to stop caring about their own lives, and they'll forget what they know and live lives. This includes all the people who don't know who they have, those who do, and those who don't care about them. Then again, this post is full of the same ideas people get."
87,36,I just got back from a trip to the states and they said that you are wearing a mask outside when you are vaccinated... but the states still do not allow that.
89,36,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.I don t often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required i don t often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required i don t often have time to shave my face stubble in the morning luckily coronavirus
90,36,I just saw you are running miles across florida right now curious if you would share what is the route im in Orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance hey i just saw you are running miles across florida right now curious if you would share what is the route im in Orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance hey i d also
91,36,This is the best place to tell a story.
93,36,"Twas a very good point about the whole people being out there, and there was a great example of that. I don t think people are oblivious to this, but the people in the US have a long history of wearing masks. So it makes sense, but I think it ruins the entire concept."
95,36,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.We keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated we keep hearing about how most
99,36,"In the days before christmas, Christmas was a holiday event for my kids, and I remember at that time I wore a mask and my grandpa had been a Christmas tree in a costume of hers."
