sender,receiver,message
8,6,thanks ctl stay safe friends and wear mask if need to go out
8,7,thanks ctl stay safe friends and wear mask if need to go out
35,8,nurse from last week thank you kira remember folks wear a mask wash your hands and stay home trying to pretend there is no problem is not a solution portland oregon
44,8,thanks ctl stay safe friends and wear mask if need to go out
67,8,please mask up and maintain social distance people
83,8,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
90,8,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
91,8,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
93,8,excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
99,8,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
101,8,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,6,"It seems like all the government is trying to stop the spread of the virus, and they are trying to stop it."
8,7,Well that's an understatement. It's just a piece of crap.
35,8,"Oh, sorry, I was reading it as a joking comment. The wording and meaning is not correct. The only reason to wear a mask is to do something in public places where it can be a real inconvenience, which in turn is a security risk."
44,8,This is a great post that has me bawling and laughing too much in general.
67,8,Do you think you need to wear a mask to stop a virus from spreading?
83,8,Honestly the only thing i would want is a mask that doesn't have a mask.
90,8,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance hey i d wear a
91,8,Yes.... we do. And you can see in the comments that we can do it.
93,8,I think we need more of these sort of actions as well
99,8,"I'm a huge fan of wearing a mask at Christmastime, but this is a big enough thing for me to be saying, ""Have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask"
101,8,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
8,6,I love these stories and don't care what's going on with them because they are completely wrong and they don't really seem like it's happening. They just get snide and just don't do anything for them.
8,7,"It seems like all the government is trying to stop the spread of the virus, and they are trying to stop it."
35,8,Then what's going on here? It's not about preventing a pandemic. It's about the military and health care systems. I think the government needs to focus more on cutting healthcare costs.
44,8,"This is the same as how [Hey, we are not talking about the government, nor our govt.](http://www.gov.uk/hgb/fd/politics/dhhgg/snasp_sp/nodal_war_comments/gspssn/polite/political_war_management.pdf)."
67,8,This is something i like to do and it's a good thing to do and a good thing to do.
83,8,">I have a cd of a face mask that is pretty big, but it's just not what my face is in anyway. Wearing a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please please wear a mask and bend"
90,8,"I wore a mask in a race, but I wore a mask."
91,8,That's a really good way to start the conversation.
93,8,> Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
99,8,I mean it was my favorite movie but I don't like the whole thing. Probably because I feel like everyone has their own agenda of going to the U.S. this Christmas.
101,8,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
