sender,receiver,message
81,7,mask protect other people he only cares about himself
81,17,mask protect other people he only cares about himself
81,18,mask protect other people he only cares about himself
81,29,mask protect other people he only cares about himself
81,36,mask protect other people he only cares about himself
81,39,mask protect other people he only cares about himself
81,40,mask protect other people he only cares about himself
81,44,mask protect other people he only cares about himself
81,51,mask protect other people he only cares about himself
81,55,mask protect other people he only cares about himself
81,57,mask protect other people he only cares about himself
81,73,mask protect other people he only cares about himself
81,79,mask protect other people he only cares about himself
85,81,a special shout out goes to mr londono and ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
87,81,i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe
93,81,excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
99,81,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
101,81,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
81,7,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
81,17,"This is a good one! Wear a mask at work to protect others, not yourself. That's not a nice idea."
81,18,"Is this what you mean by ""shaving a mask? """
81,29,I think wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
81,36,So you wear a mask? Does that mean you don't know how to protect yourself?
81,39,"Wearing a mask does not help in stopping the spread of the virus, it's useless and I hate it."
81,40,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
81,44,This is what the government is doing i think.
81,51,"he only cares about himself, mask protect other people, he only cares about himself"
81,55,Wearing a mask does not help stop the spread of the virus.
81,57,"Yes, a mask is a very common and common way to stop the spread of a virus."
81,73,Wearing a mask helps in stopping the spread of a virus.
81,79,"A lot of people wear masks, not all masks have the same effect, so if someone is wearing a mask, they aren't really going to be getting sick from that."
85,81,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
87,81,"I grew up wearing a mask to protect me from the Virus, but it was a great opportunity to expose people and let them know that I really do not know if anyone I knew would know about it, or not."
93,81,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. Excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to
99,81,This sounds so good. I've seen it with the new film The Secret Santa (the sequel) that was the most intense of my days. I've seen more than two of them.
101,81,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
81,7,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
81,17,"No, I'm just saying that it's part of the measures deployed by the government to help stop the spread of a virus."
81,18,"> I grew up wearing a mask to protect me from the Virus, but it was a great opportunity to expose people and let them know that I really do not know if anyone I knew would know about it, or not."
81,29,"That's actually pretty good, because the real question here is: what makes the government really want to make the government protect people."
81,36,"I wear a mask to protect other people, but I can't see the link because I couldn't find the link. :("
81,39,That's the most important point in a post to start with.
81,40,I'm a person who likes to wear masks to protect myself and protect others. My parents bought me one that they would wear every year if they had a baby. My dad was one of the people who bought the mask that they gave him.
81,44,I think it's hilarious that people in the US have a mask at their jobs.
81,51,What's wrong with wearing a mask at work to protect others?
81,55,Wearing a mask helps stop the spread of the virus.
81,57,"A lot of people wear masks, not all masks have the same effect, so if someone is wearing a mask, they aren't really going to be getting sick from that."
81,73,"Wearing a mask at work to protect others, not yourself. That's not a nice idea. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus."
81,79,Nope. I don't think it's a good idea to wear a mask at work to prevent people from catching a virus.
85,81,"... And yet, she is wearing her mask on the day of her birthday, so... Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus."
87,81,"We need more people who have a mask to deal with the disease as well. This is an insecurities, and a bad choice to make."
93,81,Wearing a mask on a run is part of the measures deployed by the government to aid in stopping the spread of a virus.
99,81,"That isn't an endorsement of any organization. There are people who wear a mask that help stop the spread of a virus, and who may or may not actually wear a mask on Christmas Day."
101,81,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
81,7,Is it still illegal for people to wear a mask at work?
81,17,I don't see how wearing a mask at work does something to prevent the spread of a virus.
81,18,What's the issue with wearing a mask at work to protect others?
81,29,Wearing a mask helps stop the spread of a virus.
81,36,In the UK you can't buy a mask for the purpose of keeping people safe if you have a friend or family member.
81,39,I wear a mask on my birthday. I don't want people to be ill. I'm not going to go into any medical problems or diseases in public because I don't want to. I don't want people to be ill. I want people to stop.
81,40,"It's not like you were given an opportunity to expose your kids to the virus, or the idea of them learning that 'I don't care about myself, and I don't care about you'."
81,44,"I've seen this movie and I don't like it. But I think it was really cool and funny and if I could afford one, I would."
81,51,i don't get the joke here but i would think it's hilarious.
81,55,"My grandmother was in this situation, and her mother was the one wearing the mask. She wore it every day to protect herself and me. She's been trying to eat a whole salad for years and got sick, and she's even wearing it at home now. It was one of the biggest mistakes she's ever made. I always wanted a mask that I could wear every day to protect myself. I didn't have to wear a mask because it was a joke, so I kept it with me, and I'm trying to get people sick and sick of it. So I"
81,57,People are actually saying that the government wants to prevent a person from catching a virus.
81,73,"...and yet, she is wearing her mask on the day of her birthday, so... Wearing a mask on a run is part of the measures deployed by the government to aid in stopping the spread of a virus. That isn't an endorsement of any organization. There are people who wear a mask that help stop the spread of a virus, and who may or may not actually wear a mask on Christmas Day."
81,79,There's a new virus here in Germany and it's a mask is all he has to do. It's a virus that has become a virus from the government and has become a way to keep people safe.
85,81,"I know I have an idea about this...but in the face of the incredibly negative responses, I still have to be prepared."
87,81,"As a child, I still can't stand this one. I'd never try it. You are sick, you just want to do it with a person who knows, who knows, and respects your own privacy."
93,81,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
99,81,"In other words, ""A guy who's wearing a mask is a shit-doctor,"" and ""A man who's wearing a mask will get a lot of sympathy in the end."""
101,81,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
81,7,"The joke was that a person may or may not want to wear a mask on Christmas Day. It wasn't that everyone would want to wear a mask. It was the whole point of this post, that the government should not take a joke that you didn't make or that someone should do it. Then the idea of people wearing it on Christmas Day gets a lot of negative attention."
81,17,I think the funny thing here is that this sort of situation is being addressed in the article.
81,18,A Virus Virus is a virus from the government and has become a way to keep people safe.
81,29,"Yes, it is a valid question."
81,36,"If you want to have this issue with your life, you can, but you have to be very careful. I wear a mask on Christmas and am working hard to make sure everyone else is safe, and that is a bit more than that."
81,39,"I would buy a full face mask, not just one for a birthday. I would go to a movie or even a movie, or something, but it would also require a hygienic mask to work."
81,40,"The way he was responding is to make him laugh, or even say: ""No. I don't want people to be ill. I want people to stop."""
81,44,I see that you need to find a new way to communicate with your colleagues that is more important and meaningful to you than just a mask. It's not a necessary thing for the company to make you think you're a good person.
81,51,"IANAL, but I think a good one would be: ""The thing about wearing a mask is that you can't really go out if you are sick, just to protect yourself. We don't need a mask at work to prevent sickness."""
81,55,I think a lot of people who actually are going to go for this shit and gonna stop going for it will just end up buying a mask.
81,57,"""A man who's wearing a mask is a shit-doctor,"" and ""A man who's wearing a mask will get a lot of sympathy in the end."""
81,73,"I'm a little bit saddened that people would say something like ""I can't do it because I don't know what it is to do for my family and a friend and I wear a mask on my birthday to protect myself. ""...and yet, her mother is wearing a mask on the day of her birthday, so.."" I'm a little saddened that no one would say anything and my family didn't tell me anything."
81,79,The UK is very similar to many other countries.
85,81,Wearing a mask on your birthday is part of the measures deployed by the government to aid in stopping the spread of a virus.
87,81,"It's really, really, really nice of you."
93,81,"I always thought it was a silly joke... i think it made sense, but it does make sense."
99,81,"> I'm just glad to see that I’m wearing a mask in the holidays and that it’s only really the same as the masks, just not the same. It sounds like the CDC is focusing on helping prevent this."
101,81,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
81,7,">The joke was that a guy who's wearing a mask is a shit doctor,"" and ""A man who's wearing a mask will get a lot of sympathy in the end."""
81,17,"> I'm just glad to see that I’m wearing a mask in the holidays and that it’s only really the same as the masks, just not the same. It sounds like the CDC is focusing on helping prevent this. Wearing masks does not help in stopping the spread of a virus, it's useless and I hate it."
81,18,"I've seen it done, and I'm actually very happy with it!"
81,29,I slapped this shit on my partner.
