sender,receiver,message
44,18,thanks ctl stay safe friends and wear mask if need to go out
44,29,thanks ctl stay safe friends and wear mask if need to go out
44,38,thanks ctl stay safe friends and wear mask if need to go out
44,42,thanks ctl stay safe friends and wear mask if need to go out
46,44,please help by following the order so we can remain open and safe for everyone whether you agree with the mask or not we need to follow the order and please be kind to the staff if they remind you they are just trying to do their job thank you all for your understanding
53,44,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
65,44,"Little blue ones are totally useless.Even the best don't work very well.Exhale smoke while wearing a mask,any mask and you will see the leakage. It's frightening how dumb they think all of is are."
69,44,i m going to say this about twitchcon and masks you can hate me if the state town doesn t have an mandates you can t get mad that an event doesn t not sure if sd has any mandates as a vaccinated person with boosters i will not go anywhere that requires me to wear a mask
83,44,i m going to say this about twitchcon and masks you can hate me if the state town doesn t have an mandates you can t get mad that an event doesn t not sure if sd has any mandates as a vaccinated person with boosters i will not go anywhere that requires me to wear a mask
44,18,You’re absolutely right. I do not believe in the use of a mask or masking. It is part of the measures deployed by the government to aid in stopping the spread of a virus.
44,29,This makes me wonder how much of a problem football and the like have in common as a result of people not wearing masks.
44,38,I think I can help here.
44,42,> Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.thanks ctl stay safe friends and wear mask if need to go out thanks ctl stay safe friends and wear mask if need to go out thanks ctl stay safe friends and wear mask
46,44,The X-ray machine will help. It will use your eyelids to see how thick the mask can get and make the masks look like the old ones
53,44,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops i love coaching
65,44,"Ingraham did not mention that wearing a mask was necessary to stop a virus from spreading. You are completely correct, but I think the whole point is, I know you're being wrong, but you're completely right."
69,44,A guy with boosters goes to TWitchcon without a mask. He got vaccinated. So the mask is off-duty. He does not have boosters.
83,44,"What I mean is that I am in the hvac community and i am going to be an attunement on these issues, if you've got a mask you can go to a theater with the vaccinated person, and then use it to go to the party with me, and you can't really go anywhere with the vaccinated person. Unless you have a health insurance it is absolutely not appropriate to wear a mask, or to have a health insurance that you can wear while you're vaccinated, not for vaccinated"
44,18,"You're being wrong, but I'm totally right."
44,29,Why do people not wear masks?
