sender,receiver,message
45,6,mask protect other people he only cares about himself
45,17,mask protect other people he only cares about himself
45,19,mask protect other people he only cares about himself
45,38,mask protect other people he only cares about himself
45,39,mask protect other people he only cares about himself
54,45,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
64,45,I lose a mask at least four times a day. This whole thing is a scam.
74,45,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
84,45,putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things
89,45,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
98,45,putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things
45,6,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
45,17,Masks are worn to protect others from the spread of viruses. They protect the environment. They are used to guard against the spread of those viruses
45,19,Is wearing a mask part of the measures deployed by the government to aid in stopping the spread of a virus?
45,38,It's the best thing for everyone to do. It's just not inherently bad. It's an awful thing.
45,39,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. Mask protect other people he only cares about himself.
54,45,"I've never seen a doctor put on a mask in front of someone, they can't even say a thing about the mask, and it's not like they've ever had a STI or anything like that, it's just a symptom of disease."
64,45,I'm afraid it is a scam to wear a mask for a period of time.
74,45,A good coach will be the one whose responsibility is to protect the players and their teammates from being hit by a truck.
84,45,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
89,45,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
98,45,I remember wearing a mask to walk ten feet through a restaraunt and then taking it off when i got to my table is one of the dumbest things things i ve done in my entire life and i ve done a lot of dumb things putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things putting on a mask
45,6,>A good coach will be the one whose responsibility is to protect the players and their teammates from being hit by a truck.
45,17,"Yes, you are the one whose responsibility is to protect the players and their teammates from being hit by a truck."
45,19,We can do better than that.
45,38,"It's really not inherently bad, inherently bad. It's not really bad."
45,39,In a previous sub I was a teacher and one of my students was a doctor. We were told that people who do not use masks can be a symptom of a disease.
54,45,"I think this is a very valid question. It's not your fault for not being comfortable wearing a mask, but for not wearing it."
64,45,>I lost a mask at least four times a day. This whole thing is a scam. I'm afraid it is a scam to wear a mask for a period of time. Wearing a mask for a period of time.
74,45,I would resign and not work with a guy who is not a team coach.
84,45,"It's pretty much a thing. As an american, I don't see how you would feel with a mask on."
89,45,"I have been wearing a mask the whole time, but it gets so annoying that I just want to wear a mask and get sick."
