sender,receiver,message
11,1,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
18,11,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
22,11,i flew for the first time since march it was mostly fine but some folks wore their masks as chin slings i have glasses and wore my mask over my nose for hours and they didn t fog up i also had plenty of oxygen over the nose people
42,11,took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all
50,11,I lose a mask at least four times a day. This whole thing is a scam.
53,11,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
55,11,i m going to say this about twitchcon and masks you can hate me if the state town doesn t have an mandates you can t get mad that an event doesn t not sure if sd has any mandates as a vaccinated person with boosters i will not go anywhere that requires me to wear a mask
61,11,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
64,11,I lose a mask at least four times a day. This whole thing is a scam.
79,11,"Little blue ones are totally useless.Even the best don't work very well.Exhale smoke while wearing a mask,any mask and you will see the leakage. It's frightening how dumb they think all of is are."
86,11,"Little blue ones are totally useless.Even the best don't work very well.Exhale smoke while wearing a mask,any mask and you will see the leakage. It's frightening how dumb they think all of is are."
89,11,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
94,11,"Trump said it's ok not to wear mask, and Ingraham said it's restricting our rights to keep us locked inside! You know our right to die and infect (kill) others. Why isn't Ms. Ingraham out there with them."
11,1,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
18,11,"Yes, there are masks and masks can be used in almost any country. The US government is not immune to it."
22,11,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
42,11,You should stop drinking and talking with us. We can make you a little safer.
50,11,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.I lose a mask at least four times a day. This whole thing is a scam. I lose a mask at least four times a day. This whole thing is a scam. I lose a mask at least four times a day. This whole thing is a scam.
53,11,"You have to wear a mask, as well. Just because you have a mask does not mean you can wear it."
55,11,TIL that a man with a booster can have to wear a mask.
61,11,Why would you want to be in a riot when you don't have a mask at your party? I feel bad for you.
64,11,We're on the subject of a virus. I'm sure many other folks have had similar experiences.
79,11,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
86,11,This is actually a valid concern in a lot of states. I don't want to see this as a violation of the federal government's regulations about how to handle public safety.
89,11,And I can see why the guy was doing that.
94,11,"Trump said it's ok not to wear mask, and Ingraham said it's restricting our rights to keep us locked inside! You know our right to die and infect (kill) others. Why isn't Ms. Ingraham out there with them."
11,1,You are absolutely correct. It's the same as just using a mask. It doesn't require a mask at all. It doesn't need a mask at all.
18,11,I know what you mean. Is this what the military used to do to prevent the spread of a virus?
22,11,This is a very good piece of propaganda — but not a good enough piece of proof.
