sender,receiver,message
7,5,the mask should be over ur nose
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,truth is there s a lot of differing opinions and plenty of studies that say they do help the real problem is that most of the people who are anti mask are just doing it to be jackasses instead of trying to be considerate
38,7,how i feel after taking off my n mask after every hour shift
61,7,finally the topper on this covid cake when the mask mandate isn t lifted and accessible vaccines are still a few weeks out for most of us
63,7,why do people keep asking this yes i ve had multiple exposures in tight places no mask long time periods like an hour i never get it
66,7,the hobo begging for change on the tallmadge ave exit is wearing a mask what s your excuse
67,7,breaking indianapolis city county council has voted to ratify new public health orders which include removing the mask mandate for fully vaccinated individuals the health orders now go to the mayor to be signed
71,7,we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated
94,7,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
7,5,That's a joke. How could you possibly be so confused?
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"When the pandemic is over, I think it will be a lot longer for those who voted to make a move based on the facts."
38,7,CANNOTANSWER:
61,7,I’m actually wondering what the truth is about a person who can’t wear a mask when the mask mandate isn’t lifted and accessible vaccines are still a few weeks out for most of us
63,7,"Why are you talking about the fact that I have been there multiple times? I can't stand my mouth, and I can't stand the fact that if I go somewhere on a rainy day and there is no light on, I am surrounded by smoke. I am on a psych ward, and I can't stand the fact that the sun is always shining. I'm afraid I've never'travelled in this area before and I've gotten the impression that I will be there for an hour and a half every night."
66,7,"The word mask has a meaning to my face - but it is not really my excuse - it's also not meant to be used in conjunction with the phrase ""It's useless and I hate it."""
67,7,Are you sure this will stop any outbreaks like this?
71,7,Do you know why we have to force you to wear a mask?
94,7,"The big guy in the movie has no mask, just a mask."
7,5,[The mask should be over ur nose](http://doyouknowafmah.org/r/hcsntl/irr/comments/7cfc/ohio-fph-i-am-a-bf/hsntl/ap_of_ohio-fph-sph-i-am-a-bff.htm)
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"I think the problem is that wearing masks is important for preventing the spread of the virus. Vaccines are important to combat the problem, but the problem is that most people will ignore them for fear of the spread of the virus."
38,7,"IANAL CANNOTANSWER : You wear a mask to prevent the pandemic, but there are certain aspects of it that could be fixed with proper masks."
61,7,"OP, please wear a mask amp bend over Huge Covid fail to have Santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask"
63,7,Why are you being such a dick? What do you think of this?
66,7,"> If I went to a local supermarket and was trying to get a meal for five, they would always take me to a grocery store and get my cash. The word mask has a meaning to my face - but it is not really my excuse - it's also not meant to be used in conjunction with the phrase ""It's useless and I hate it."""
67,7,"The public health orders are quite valid. A sling or a mask, like you say, can still protect against flu."
71,7,Is there a common problem?
94,7,I think that the movie in the title was misleading because it's about the tv and the costume.
7,5,"I'm afraid this will be the most bleak post I've ever seen on a forum. I don't know if it's correct or not, but the message isn't clear, so I have no idea what you're suggesting. I'm not sure how the internet can make you think about it."
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"In general, I think people are probably taking a stand against a number of things, and the mask is going to be adjusted to suit a woman's face?"
38,7,"I think it's a good idea to go to the doctor and check for symptoms. I want to make a good point that I'm not a bad person, but I don't know if it's a good thing, or bad thing, but that's my point."
61,7,"CANNOTANSWER, you can be pretty funny. It seems he's a terrible actor. He is a good actor."
63,7,Is it ok if you take a joke and it gets downvoted? The worst part is that most people don't care. That's why this is a bad joke.
66,7,"In a way, OP is a bit of a shithead. If it was me, and I was sabotaging my health care system I would be able to get a clone. But even with this shit I feel like my family isn't going to make any progress in preventing it from happening. I wouldn't wear a face mask all the time or spend more time with my sister, who is a doctor, to prevent the disease from happening. Is a really good idea to put on a mask because the mask"
67,7,>We keep hearing about how most kids quickly recover from this wear their masks as chin slings.
71,7,The question is why people don't wear masks?
94,7,"he is a good actor, but i'd say that's what it is - a good idea but not a joke?"
7,5,">I think the problem is that wearing masks is important for preventing the spread of the virus. Vaccines are important to combat the problem, but the problem is that most people will ignore them for fear of the spread of the virus."
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"I like the fact that the Hulk is wearing a mask - that means that it doesn't look like a mask, and that the skin gets rubbed in when you wear a mask."
38,7,Are you saying that this is the greatest epidemic in history?
61,7,The joke is an example of why Trump is so effective in denying the threat of racial profiling.
63,7,"You have to wear a mask, especially if you have to work. I'd have to wear a mask at work for hours at a time."
66,7,"The most depressing part is that you can't stand a person if they can't even get you to wear a mask. And that's not even that. It isn't a joke, it's a joke."
67,7,"Yes, I know they want to get rid of that mandate, but don't want a government that can make it a law to be completely absent. They aren't going to stop it from happening unless they are completely uninformed about it. "
71,7,Do you think there is a pandemic?
94,7,"The big guy in the movie has no mask, just a mask."
7,5,"I hate to say it. I can't understand what you're saying. If you don't like a joke, then you don't like a joke."
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"I don't want to be the guy who downvoted me, but I'm pretty sure there are other, similar things to the one I was responding to."
38,7,The first movie about this is pretty interesting.
61,7,"I think OP, but also that he is being an idiot. It makes it sound like he isn't interested in vaccines or vaccine benefits. He was wearing a mask because he didn't want it to hurt him. This is the sort of thing that is so common these days."
63,7,CANNOTANSWER CANNOTANSWER
66,7,">What's the problem with wearing masks? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a lack of masks for medical workers?"
67,7,"The CDC wants to repeal the mandate, but doesn't want a government that can make it a law to be completely absent. They're trying to make it a law to be completely absent."
71,7,"In this case, it's a joke."
94,7,"How do you feel about the movie? It's not a good idea, it's a very clever movie that's very well done."
7,5,CANNOTANSWER CANNOTANSWER
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,"> It seems like he is an incompetent politician who wants to take care of the kids by removing the mask and giving them a chance to recover in the future. It's actually more than a few days, because the first time the vaccine came out in the public hospital was the first time a person had been vaccinated"
38,7,"IANAL, CANNOTANSWER : [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME]"
61,7,> How can I avoid a mask over a mask and bend over a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over
63,7,CANNOTANSWER CANNOTANSWER
66,7,"I'm not a doctor. But a doctor, not just a medical professional, can't afford to have someone else on the line at my school."
67,7,Is this in the news?
71,7,CANNOTANSWER / DARE Vaccination is one way of getting some of the worst possible symptoms. When is the pandemic over though i know there is likely some scientifically measurable end to it.
94,7,"""... I think that the whole ""The Mask is like a dick, but with a nose"" thing is a bit stupid to read, and it's more important than that ""Face is a dick, that has no nose."" aspect makes no sense."
7,5,"In a non-confrontational way, you don't understand why someone would say something like ""I'm not a doctor but a medical professional"" or ""Wouldn't it be better if a CDC mandate was repealed?"" and you're basically saying that if you can't afford to be a doctor in a situation like this, you don't want to become a doctor and a doctor."
12,7,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
18,7,">They say he can't fight with him because he's over feet tall, and a hulk mask makes him look like a bad guy, so he has to wear masks to avoid getting in a fight."
38,7,You need to start thinking about vaccinating yourself and that's exactly what the quote is asking for.
61,7,"Yes, it is a very bad idea and a dick move. If you can't handle it, you can do it. It's not going to make a difference, it's gonna be a lot of work. The best thing to do is to nudge the wearer and the healer together to make it easier to treat it."
63,7,"I like the way they talk about masks. They tell me that you're a doctor, but that you're not into healthcare and that you don't want to go to work without a mask. That is what the jokes about people wearing a mask are about."
66,7,"I'm not a doctor, but I do understand the reason. [NAME] is a good person. (If I went to a local supermarket and was trying to get a meal for five, they would always take me to a grocery store and get my cash. [NAME] has the same comment as any other person on here."
67,7,CANNOTANSWER is an advocate for a ban on Vaccines.
