sender,receiver,message
96,1,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,3,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,4,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,15,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,20,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,22,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,37,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,38,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,44,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,45,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,50,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,71,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,74,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,80,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,84,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,85,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,86,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
96,89,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,What's the problem with wearing masks? I don't understand why.
96,3,"When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you."
96,4,We have to keep masks on the workers.
96,15,Isn't wearing a mask a sign of a lack of masks for medical workers?
96,20,I'm so sorry. I don't understand what you mean. Is it okay to have the same job?
96,22,"The only thing we can do about this, is to avoid asking the government why we don't want to use the system in the first place."
96,37,"I want to make it about the shortage of masks in the UK. I can't imagine I could afford it, but I'd prefer the cost of a mask."
96,38,"IANAL, but the health and safety regulations aren't as bad as they seem. Is it really that bad?"
96,44,The idea of having a shortage of masks for medical workers is not good.
96,45,"> Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,50,What does wearing masks do to prevent the spread of infection?
96,71,"I don't think you've understood it yet. It's a common problem, I think. It's not the one you were talking about."
96,74,Is there a problem that you can't fix?
96,80,"Why don't you buy masks for medical workers, as that will help in controlling the virus?"
96,84,"You said that you were concerned about a shortage of masks for medical workers, not about the shortage of masks for medical workers. So I thought I'd say you're right."
96,85,"I'm tired of people talking about their meds to their docs, so it's not going to do anything for me. I've got a gout from being in the same doc. My therapist will not answer this and will do whatever she wants."
96,86,Are there any other ways to take care of these masks?
96,89,Is there anything you have to wear to be safe?
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,"I'm just curious what is the difference between wearing masks and being a medic and not working with a doctor. I don't think I've ever really noticed this problem in the UK. The problem in England seems to be related to a lack of masks for medical workers, so I'm not sure why you're complaining?"
96,3,"""We need to keep masks on the workers. Isn't wearing a mask a sign of a lack of masks for medical workers?"""
96,4,"> What's the problem with wearing masks? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a lack of masks for medical workers? I'm so sorry. I don't understand what you mean. I want to make it about the shortage of masks in the UK. I can't imagine I could afford it, but I'd prefer the"
96,15,You do not use meds that are not appropriate for your situation.
96,20,I just heard that the health department needs to give more emphasis on making sure health workers are given enough care for their health.
96,22,"IANAL, but the health and safety regulations aren't as bad as they seem. Is it really that bad? The idea of having a shortage of masks for medical workers is not good."
96,37,"IANAL, but the health and safety regulations aren't as bad as they seem. Is it really that bad? The idea of having a shortage of masks for medical workers is not good."
96,38,There are too many meds in the UK.
96,44,Why do people need meds in their jobs?
96,45,"Wearing masks does not help in stopping the virus, it's useless and I hate it. What's the problem with wearing masks? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a shortage of masks for medical workers? Isn't wearing a mask a sign of a shortage of masks for medical workers? Isn"
96,50,It's not about a shortage of masks for medical workers. It's about having a shortage of masks for medical workers. There is no such thing as shortage of masks for medical workers. Those are not a sign of a shortage of masks.
96,71,"> Isn't wearing a mask a sign of a lack of masks for medical workers? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a shortage of masks for medical workers? I'm so sorry. I don't understand what you mean. Is it okay to have the system in the first place."
96,74,"I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds."
96,80,I'm a patient. I have no idea what you mean by the word shortage.
96,84,"[NAME] is an example of what the [National Patient Safety and Health Authority](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception. It's the public's job."
96,85,I don't know why you're being downvoted. But that seems like it's the first thing I said in response to you.
96,86,"> What's the problem with wearing masks? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a lack of masks for medical workers? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers"
96,89,That's all I've heard.
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,"I don't know why, but the main thing that I've heard about masks is that they are not a sign of shortage, and that they are not necessarily an indicator of a shortage. So i'm asking where I heard that people want them and where they get them."
96,3,I'm getting so much out of it. How could you go through this? Because I can't think of anything good that would be helpful to me in that situation.
96,4,I'm sorry. I'm a patient.
96,15,I hate to hear this. I just know that I don't want to hear the medical professional question.
96,20,"I don't understand what you mean. I want to make it about the shortage of masks in the UK. I can't imagine I could afford it, but I'd prefer the You do not use meds that are not appropriate for your situation. I'm a patient. I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds. I'm a patient. I have no idea what you mean by the word shortage."
96,22,"I'd rather I had my mask on, not my medical meds."
96,37,"> I can't imagine I could afford it, but I'd prefer the cost of a mask."""
96,38,It's also not a sign of a shortage of masks for medical workers.
96,44,"People have always had a tendency to think that in the UK they can't wear masks. That's why they do not, but rather, that they can't do so because there are too many meds in the US. This is exactly why we need more meds. I want to see how medical workers and doctors can be more aware of what's going on in their bodies."
96,45,Is this a really sexist thing to say to somebody who is sick?
96,50,A - I'm a pedophile.... I can't be sure what I mean when I say I can't afford a mask. But I'm sure there are other people out there who would prefer that. What does wearing masks do to prevent the spread of infection?
96,71,"I have a feeling that if you want a medical emergency to get you a mask, it’s going to be expensive and that you can’t afford to take a mask."
96,74,"IANAL is an example of what the [National Patient Safety and Health Authority](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception. It's the public's job."
96,80,"""I'm just curious what is the difference between wearing masks and being a medic and not working with a doctor. I don't think I've ever really noticed this problem in the UK. The problem in England seems to be related to a lack of masks for medical workers, so I'm not sure why you're complaining? """
96,84,I don't care that people are afraid of the virus. I don't care that people want to suffer because they can't be seen in public.
96,85,"> What's the problem with wearing masks? I don't understand why. When you go to medical offices, you might also want to ask your doctor why you didn't try to have a doctor come for you. We have to keep masks on the workers. Isn't wearing a mask a sign of a shortage of masks for medical workers?"
96,86,> I'm just curious what is the difference between wearing masks and being a medic and not working with a doctor. I don't think I've ever really noticed this problem in the UK.
96,89,"Is it okay to have the system in the first place. I'm sorry, I can't be sure. I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds. I'm a patient. I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds. I'm a patient. I'm sorry, I can't be sure. I'm sorry, I'd like to have the system in the first place."
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,"I'm a patient and it is a good idea to wear my own mask when you go to an emergency room, or even in the middle of the night, or on a hospital bed or an apartment, or a place of worship."
96,3,> I'm a patient. I hate to hear this. I'm sorry. I'm a patient. I hate to hear this.
96,4,"> Is this a really sexist thing to say to somebody who is sick? A - I'm a pedophile.... I can't be sure what I mean when I say I can't afford it, but I'd prefer the cost of a mask."""
96,15,I don't want to hear the medical professional question. I just know that I don't want to hear it.
96,20,"> I'm a patient. I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds. I'm a patient. I'm a patient. I'm a patient. I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds."
96,22,"[Health and safety regulations aren't as bad as they seem](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception."
96,37,The problem is the health and safety regulations that aren't as bad as they seem. The idea of having a shortage of masks for medical workers is not good. Is the shortage of masks a sign of a shortage of medical workers?
96,38,"We have too many meds in the UK to get people to wear masks. We have enough of them in Europe, we have a shortage of them in the US."
96,44,"I'm not the one who has said, ""I'm sorry but I can't bear to let you know I'm in the US. Is that a really sexist thing to say to somebody who is sick?"""
96,45,"""Wearing masks does not help in stopping the virus, it's useless and I hate it. I don't know why, but the main thing that I've heard about masks is that they are not a sign of shortage, and that they are not necessarily an indicator of a shortage. """
96,50,I hate to get a pedophile. But I do love that I'm a pedophile.
96,71,>We have to keep masks on the workers. Isn’t wearing a mask a sign of a shortage of masks for medical workers? I’m so sorry. I don’t understand what you mean.
96,74,"IANAL is an example of what the [National Patient Safety and Health Authority](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception. It's the public's job."
96,80,I don't care that people are afraid of the virus. I don't care that people want to suffer because they can't be seen in public.
96,84,"> I don't think I've ever really noticed this problem in the UK. The problem in England seems to be related to a lack of masks for medical workers, so I'm not sure why you're complaining?"
96,85,"[[NPR's [Right Again Brainiac]: Wearing masks does not help in stopping the virus, it's useless and I hate it. I don't know why, but the main thing that I've heard about masks is that they are not a sign of shortage, and that they are not necessarily an indicator of a shortage.](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception. It's the public's job."
96,86,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,89,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,I think this is actually one of the most controversial things on here.
96,3,You are not the one complaining that the shortage of masks does not help stop the virus. You are not the one complaining about the lack of masks.
96,4,What is your motivation? Is this sexist?
96,15,I've always thought that people who are sick can't wear masks because they don't want to be in a coma?
96,20,This seems to be related to a shortage of medical workers. Isn't that the main reason for a lack of masks for medical workers?
96,22,"IANAL: I'm a patient and it is a good idea to wear my own mask when you go to an emergency room, or even in the middle of the night, or on a hospital bed or an apartment, or a place of worship."
96,37,Is the shortage of medical workers a sign of a shortage?
96,38,"IANAL: IANAL: Wearing masks does not help in stopping the virus, it's useless and I hate it. I'm a patient and it is a good idea to wear my own mask when you go to an emergency room, or even in the middle of the night, or on a hospital bed or an apartment, or a place of worship."
96,44,Is there anything I can do about this? I've always wanted to be a nurse and have been so grateful to those who do so.
96,45,"IANAL is an example of what the [National Patient Safety and Health Authority](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception."
96,50,I think you may have missed the part where the person that is on the radio who has a mask is asking what the real deal is about the lack of masks for medical workers.
96,71,">We have too many meds in the UK to get people to wear masks. We have enough of them in Europe, we have a shortage of them in the US."
96,74,Is wearing a mask a sign of a shortage of medical workers?
96,80,"I want to make sure I'm ok with it, ok?"
96,84,"I know this is a lot to hate about the lack of masks, but it's a good thing the NHS is keeping them on all the time, and we have a shortage of meds. I have seen it but haven't had a chance to have them there. So a lack of them seems to be a good thing."
96,85,"Wearing masks doesn't help in stopping the virus, it's useless and I hate it. I'm a patient and it is a good idea to wear my own mask when you go to an emergency room, or even in the middle of the night, or on a hospital bed or an apartment, or a place of worship. I'm a patient and it is a good idea to wear my own mask when you go to an emergency room, or even in the middle of the night, or on a hospital bed or apartment, or a place of worship. Is"
96,86,A lot of people in the US have been reporting that they have been on the verge of getting a virus and have found it extremely useful.
96,89,"""I'm sorry, I can't be sure. I'd rather I had my mask on, not my medical meds."""
101,96,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
96,1,What's the problem with wearing masks?
96,3,>Is wearing a mask a sign of a shortage of medical workers?
96,4,"Is this a sexist thing to say to somebody who is sick? A- I'm a pedophile.... I can't be sure what I mean when I say I can't afford it, but I'd prefer the cost of a mask."""
96,15,"IANAL is an example of what the [National Patient Safety and Health Authority](http://www.npda.org/) has to offer for people who have an emergency to wear masks, with some exception."
96,20,"I'm going to try to get to the point where my neurologist can say ""yes I am. But I don't want to be in a coma if I am sick."""
96,22,IANAL thinks the shortage of medical workers isn't good.
96,37,"They're saying ""We have too many meds in the UK to get people to wear masks. We have enough of them in Europe, we have a shortage of them in the US. Is wearing a mask a sign of a shortage of medical workers?"""
