sender,receiver,message
37,17,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,18,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,33,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
39,37,a special shout out goes to mr londono amp ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
43,37,your mask go over your nose
51,37,mask mandate finna be back real soon
54,37,i don t often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required
67,37,breaking indianapolis city county council has voted to ratify new public health orders which include removing the mask mandate for fully vaccinated individuals the health orders now go to the mayor to be signed
96,37,wrong again brainiac among the reasons for reluctance on the part of some health agencies and places to urge mask wearing is the concern about the shortage of masks for medical workers
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,Then wear a mask.
37,18,I think this is an interesting topic.
37,33,I think you should think of it as an assumption. I think he's just wearing something to give the gist of what happened and not the obvious reason why he didn't take the time to explain it. Is he just doing it to stop people from getting sick?
39,37,The only idiocy is that we should take care of the kids by removing a mask and giving them a chance to recover in the future
43,37,Your mask go over your nose your mask go over your nose your mask go over your nose your mask go over your nose your mask go over your nose
51,37,The joker is wearing a mask when he is not sick. The joker is still in good health.
54,37,i don't often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required
67,37,IANAL but some people wore their masks as chin slings
96,37,"I want to make it about the shortage of masks in the UK. I can't imagine I could afford it, but I'd prefer the cost of a mask."
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,I see the problem. I'd like a simple 'Your mask go over your nose' - something to give the gist of what happened and not the obvious reason why he didn't take the time to explain it. Is it to prevent people from getting sick? The only idiocy is that we should take care of the kids by removing the mask and giving them a chance to recover in the future. I think this is an interesting topic.
37,18,I think I should think of it as an assumption. I think he's just wearing something to give the gist of what happened and not the obvious reason why he didn't take the time to explain it. Is he just doing it to stop people from getting sick?
37,33,What kind of health agency have voted to ratify new public health orders which include removing the mask mandate for fully vaccinated individuals?
39,37,A mask is the worst thing ever.
43,37,My wife said the jokers mask to keep people away from the coronavirus outbreak. I was just like you. I think the joker is infected with coronavirus.
51,37,IANAL but i would like to make sure I have the health insurance to wear the mask for any of the new public health orders that have been ratified which include removing the mask mandate for fully vaccinated individuals
54,37,"You can do this for free. I want to be in a position where you can have a sex and shave with a mask. You can wear yours at work, because sex can be a great way to help stop things."
67,37,>we keep hearing about how most kids quickly recover from this wear their masks as chin slings
96,37,"IANAL, but the health and safety regulations aren't as bad as they seem. Is it really that bad? The idea of having a shortage of masks for medical workers is not good."
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,Is wearing a mask going to prevent people from getting sick? Is that what the current public health regulations are about?
37,18,It was a really interesting article. It's not a great read but I think I will look it up. I also want to make a post about it.
37,33,">We keep hearing about how most kids quickly recover from this wear their masks as chin slings IANAL, but the health and safety regulations aren't as bad as they seem. Is it really that bad? The idea of having a shortage of masks for medical workers is not good. Wearing masks does not help in stopping the virus, it's useless and I hate it. I see the problem. I'd like a simple 'Your mask go over your nose' - something to give the gist of what happened and"
39,37,And it is essentially not a joke anymore.
43,37,IANAL but some people wore their masks as chin slings.
51,37,"Tell your boss! There's a new mayor in Indianapolis. There's going to be a mask mandate! Honestly if I could do this without a mask that wouldn't have made any difference. I am a very very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very,"
54,37,"In general, people who have the coronavirus are not getting the vaccines because they have it because they feel like there is nothing wrong with a mask. The problem with the mask culture is that you have to wear it several times."
67,37,"""Too young to have a passport. That's the way of my life"""
96,37,"> I can't imagine I could afford it, but I'd prefer the cost of a mask."""
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,IANAL but i would like to make sure I have the health insurance to wear the mask for any of the new public health orders which include removing the mask mandate for fully vaccinated individuals. You can do this for free. I want to be in a position where you can have a sex and shave with a mask. You can do this for free.
37,18,[RELEASED]. It seems like he is an incompetent politician who wants to take care of the kids by removing the mask and giving them a chance to recover in the future.
37,33,Is there anything wrong with a mask?
39,37,I can only imagine that the people who make a funny joke out of this are incredibly stupid. And it is essentially not a joke anymore.
43,37,I know your wife's comment is not entirely true. It's a funny idiocy of yours.
51,37,"The question is how many dollars do you get by having a girlfriend? ""Wearing masks does not help in stopping the virus, it's useless and I hate it. If you are going to fight with a man who is over ten thousand years old and has no strength, go with the hulk mask. How would that be acceptable to the virus?"""
54,37,"""I want to get sick. I want to get sick, and I want to be safe. The sexiness and vulnerability of the man is far from the only issue here. I am not a doctor and I do not know the exact nature of the situation but I wish I was."""
67,37,"Yes, the CDC and the mayor have already decided that the mandate is ineffective and unnecessary and that people should be vaccinated."
96,37,The problem is the health and safety regulations that aren't as bad as they seem. The idea of having a shortage of masks for medical workers is not good. Is the shortage of masks a sign of a shortage of medical workers?
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,Is wearing a mask going to prevent people from getting sick? Is that what the current public health regulations are about?
37,18,"CANNOTANSWER. I am going to a job interview tomorrow afternoon for a public health company, I believe it's a good idea to get a head shot of a doctor before he has a chance."
37,33,"I don't like to be a joke, but I do want to be able to say something like this. ""My mask goes over my nose"" ""Is it really that bad?"""
39,37,The best part of this whole thing is that the medical professional is a liar who just feels like she's being abused.
43,37,"Okay. First, you know what I am saying. It's pretty obvious. What is the point of saying something like that to someone else? The only one I care about is Santa. It's a terrible and dishonest act that is not doing anything to stop the disease from spreading. It's a bad actor that is refusing to help in a way that is a little different. I think there is a message in this thread that makes it clear that the joker should wear a mask to prevent the spread of the disease."
51,37,CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU
54,37,CANNOTANSWER is a funny person. I am not a doctor.
67,37,"In my city, he is the director of the Public Health Department."
96,37,Is the shortage of medical workers a sign of a shortage?
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,"I'm getting downvoted for telling ""Is wearing a mask going to prevent people from getting sick? Is that what the current public health regulations are about"""
37,18,"If you are going to go to a job interview tomorrow afternoon for a public health company, I believe it's a good idea to get a head shot of a doctor before he has a chance."
37,33,You're a liar.
39,37,And this quote is nonsense.
43,37,"""Why don't you wear your mask for a job that doesn't offer any safety?"""
51,37,I have been envious of this movie and I think it's hilarious.
54,37,I think you're missing the point here. I don't see it. I'm a woman. And I don't really see it.
67,37,Is the mask mandate a law in your state?
96,37,"They're saying ""We have too many meds in the UK to get people to wear masks. We have enough of them in Europe, we have a shortage of them in the US. Is wearing a mask a sign of a shortage of medical workers?"""
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,I think it's pretty obvious. I would like to make sure I have the health insurance to wear the mask for any of the new public health orders which include removing the mask mandate for fully vaccinated individuals. You can do this for free.
37,18,"I'd prefer to have a conversation about it, instead of a joke."
37,33,I know it's obvious and I would love to say it. But I don't. Is that what the current public health regulations are about?
39,37,It's a joke. The idea that doctors are supposed to be more medical professionals is ridiculous. Vaccines are a huge liability.
43,37,"This whole joke is about a doctor not getting vaccinated and being abused by some racist racists and infected by the word ""cannotantanwrer"", which is a racist word and is used to describe someone who is racist."
51,37,I want you to help me.
54,37,You know what I've learned today:
67,37,If it's a law in your state it's probably a bad idea for people to vaccinate someone who doesn't have a mask.
96,37,"I'm going to try to get to the point where my neurologist can say ""yes I am. But I don't want to be in a coma if I am sick."""
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,What does your mask mandate mean? You're a racist?
37,18,"I'm getting downvoted for telling ""Is wearing a mask going to prevent people from getting sick? Is that what the current public health regulations are about"" If you are going to go to a job interview tomorrow afternoon for a public health company, I believe it's a good idea to get a head shot of a doctor before he has a chance. You're a liar. And this quote is nonsense. ""Why don't you wear your mask for a job that doesn't offer any safety?"""
37,33,"I'm getting downvoted for telling ""Is wearing a mask going to prevent people from getting sick? Is that what the current public health regulations are about"" If you are going to go to a job interview tomorrow afternoon for a public health company, I believe it's a good idea to get a head shot of a doctor before he has a chance. You're a liar. And this quote is nonsense. ""Why don't you wear your mask for a job that doesn't offer any safety?"""
39,37,"> ''Mom, don't wear a mask, because I don't want to wear a mask while I go to work. What are your priorities? Your health insurance company? I don't think you can be sure of anything, especially with your own idiocy. Is there a way for people to avoid getting hit by the new vaccine?'''"
43,37,The CDC is going to have to find out what the Ddoxmm vaccine is.
51,37,"CannonSWER: ""The question is how many dollars do you get by having a girlfriend?"
54,37,It's about how people have a reluctance to take care of themselves and their health. This isn't about the truth.
67,37,The Mayor is an Indiana citizen and his vaccinating is the way of his life. I know some kids quickly recover from this wear their masks as chin slings and he says he wants to keep a mask and not want to get caught. He is a joke about the CDC and is against the vaccinating mandate.
96,37,People in the UK have been reporting that they have been on the verge of getting a virus and have found it extremely useful. Are you a patient? How do you know the medical workers should be able to buy them?
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,"""Cannotantanwrer"" is a racist term, and a racist term. ""Cannotantanwrer"" is a racist word."
37,18,"CANNOTANSWER: I think it's pretty obvious. I would like to make sure I have the health insurance to wear the mask for any of the new public health orders which include removing the mask mandate for fully vaccinated individuals. You can do this for free. I'd prefer to have a conversation about it, instead of a joke. I know it's pretty obvious and I would love to say it. But I don't. Is that what the current public health regulations are about? It's a joke. The idea that doctors are supposed to be more"
37,33,What you did here is absolutely a ridiculous statement.
39,37,"The article says it's an attempt at avoiding being hit by the vaccine. Vaccines are a huge liability. It says the CDC is a sexist organization, and has a policy that bans all vaccinations from that list. Its an attempt to make the mayor's position seem a bit abrasive, which isn't likely."
43,37,"> ""Why don't you wear your mask for a job that doesn't offer any safety?"""
51,37,CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU CANNOTANSWER TRUST YOU
54,37,CANNOTANSWER's name is Donald Trump.
67,37,> CANNOTANSWER believes that the new vaccine mandate should be repealed.
96,37,"> I'm a patient and it's a good idea to wear a mask. You don't have to wear a mask to save yourself, you have to be protected. And you're not a doctor? Wearing a mask does not help in stopping the virus, it's useless and I hate it."
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,I have a friend who lives in Pennsylvania and she's a doctor. She wears masks.
37,18,CANNOTANSWER: I know some kids quickly recover from this wear their masks as chin slings and he says he wants to keep a mask and not want to get caught.
37,33,"The article says it's an attempt at avoiding being hit by the vaccine. Vaccines are a huge liability. It says the CDC is a sexist organization, and has a policy that bans all vaccinations from that list. Its an attempt at making the mayor's position seem a bit abrasive, which isn't likely."
39,37,CANNOTANSWER:
43,37,">I think most people just don't know why the word is used in jokes. It's a very believable example that if a doctor is dishonest and not a doctor, it doesn't make any sense for him to think that a vaccine will stop the virus because people don't wear them at Christmas. I hate wearing a mask. What is the point of wearing a mask and seeing a doctor for all the reasons you describe?"
51,37,"The ""I don't think they should repeal the mask mandate. It is really unnecessary to wear a mask to help stop the virus, but it is just so invasive and unnecessary. So you have a gimmick?"
54,37,">Cannanswer is a great senator. How about you? CANNOTANSWER: ""If someone wants to have their life shattered, they have to vaccinate themselves. I'm a doctor, and have a few years of experience as a Doctor. The virus, on the other hand, is actually just a virus that we can evoke for the good of the human race, because it is not something that happens every day, and we can get it on the market in about 20 years."""
67,37,CANNOTANSWER believes that the new vaccine mandate should be repealed.
96,37,I'm afraid that there's no shortage of'salaria' (not as the US term for it) or'salaria' (like in other countries).
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,I can't agree with other comments.
37,18,Why don't you wear a mask? Because it's really unnecessary.
37,33,CANNOTANSWER:
39,37,CANNOTANSWER & the president are trying to fix the pandemic. What a fucking dick OP.
43,37,IANAL but some people wore their masks as chin slings.
51,37,"CANNOTANSWER: Wearing a mask doesn't help stop the virus, it's useless and unnecessary."
54,37,"CANNOTANSWER is a great senator. He's a politician. But Donald Trump is one of the people who tries to make him a senator. ""But I don't want to use the mask to stop someone from wanting to feel bad about themselves."""
67,37,This makes me a little confused. How long have you been in this hospital?
96,37,>I'm very concerned that if there were a shortage of medical workers in the UK they would be used by a hospital staffed by healthcare workers.
101,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,17,"""This is a sad reality imagine seriously think about how you would react to reading the following in january of Gov. Cuomo wears pants as he arrives at the White House', ""Then wear a mask."""
37,18,I have a friend who lives in Pennsylvania and she's a doctor. She wears masks. CANNOTANSWER:
37,33,"I know there's an issue with the government trying to fight the pandemic, but I don't think a mask does help stopping it. What is it? Are there any health issues at work?"
