sender,receiver,message
13,5,a special shout out goes to mr londono and ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
18,13,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
22,13,i flew for the first time since march it was mostly fine but some folks wore their masks as chin slings i have glasses and wore my mask over my nose for hours and they didn t fog up i also had plenty of oxygen over the nose people
37,13,i like the part when he got covid but still had events with people and how he won t enforce a statewide mask mandate oh and the part where he cut education funding wow so great
44,13,thanks ctl stay safe friends and wear mask if need to go out
45,13,mask protect other people he only cares about himself
47,13,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
59,13,we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated
61,13,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
72,13,my favorite thing to do when i see people not wearing a mask is cough as hard as i can right in front of them because the fear in their eyes is always so rewarding
73,13,i like the part when he got covid but still had events with people and how he won t enforce a statewide mask mandate oh and the part where he cut education funding wow so great
83,13,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
86,13,can we developed a mask or helmet that will protect us from corona and that everyone would have to wear to go outside for a month or that would allow us to open up the economy again
13,5,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
18,13,"There is only one type of mask in the US, and it's pretty common in the US."
22,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
37,13,"This has a whole slew of sexy connotations, even in the context of politics and political rhetoric. The one thing that people say is I don't think he's in the state he lives in is that he's not wearing a mask when there is a virus."
44,13,"You gotta have masks, it's a good idea to wear them when you're walking out."
45,13,Is a man wearing a mask the same thing?
47,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
59,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.We keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated we keep hearing about how most kids quickly recover from covid pretty hard to recover from this wear a mask and if you can get vaccinated
61,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
72,13,I am afraid that you can't live with a mask. I can't stand the thought of the other party wearing a mask and being able to walk around with a hand grenade.
73,13,And it seems that his supporters seem to be embracing it and that the support for it and not the law or the government in general seems to be in place.
83,13,"I think if you get sick and you can get a mask from a doctor, you are probably in good shape. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus."
86,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.can we developed a mask or helmet that will protect us from corona and that everyone would have to wear to go outside for a month or that would allow us to open up the economy again can we developed a mask or helmet that will protect us from corona and that everyone would have to wear to go outside for a month or that would allow us to open up the economy again
13,5,"The way that these guys are expressing their disdain for a federal drug-controlled drug is not to use them. I think they are just making a mask to protect themselves, which in reality is more important than it is."
18,13,... is it a joke or the government has no right to wear a mask?
22,13,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
37,13,[NAME] is a lawyer.
44,13,"""How would a person wearing a mask, or should wear them to prevent the spread of a virus?"""
