sender,receiver,message
55,3,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,5,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,26,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,35,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,40,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,54,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
62,55,i like wearing a mask because i can go out in public with a fat lip in and nobody knows
66,55,another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp
75,55,don t go to a party with a house full of ppl not wasting mask during a pandemic
81,55,mask protect other people he only cares about himself
85,55,a special shout out goes to mr londono and ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
87,55,i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe
96,55,please wear a mask and bend over
99,55,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
55,3,"Its a pretty common reminder to get sick by going to a medical facility. I've never tried that, but it does feel good to know that it's a good idea and doesn't scare the crap out of the crowd."
55,5,So is wearing a mask the way that the government uses it? It's part of it.
55,26,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.Open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,35,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
55,40,The government isn't implementing anything to stop the spread of a virus. This is just part of the measures employed by the government to aid in stopping the spread.
55,54,I like wearing a mask because i can go out in public with a fat lip in and nobody knows another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp don t go to a party with a house full of ppl not wasting mask during a pandemic mask protect other people
62,55,i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask
66,55,If you can get my rabid kids around you with a mask you should definitely consider that.
75,55,I wouldn’t go to a party with a house full of ppl not wasting mask during a pandemic.
81,55,Wearing a mask does not help stop the spread of the virus.
85,55,"It has been around for quite some time now, but I've never seen a very good one."
87,55,My dad always wears a mask i've got to wear when he's vaccinated.
96,55,Wearing a mask and bend over
99,55,"You mean wearing a mask for the holidays? I know this isn't a good thing, but there is just something in here where you feel really bad for the people who wear it. That's why we get a lot of jokes like ""Hello there. I really don't care what you do here, that's my job."""
55,3,"It's a bad idea. In the U.S., it's the government's responsibility to prevent people from getting sick because they want to keep their skin from getting dirty, while the government's responsibility is to protect people from getting sick and preventing people from getting sick and spreading viruses. It's just not the people's job to stop them from getting sick."
55,5,> I like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask because i can go out in public with a fat lip in and nobody knows i like wearing a mask
55,26,I'm gonna go ahead and say I was a lot better in the US vaccinating my kids a few months ago than the people who were going to a party with an entire house full of vaccinated people. My dad always wears a mask that I know he's had to wear and bend over.
55,35,It's not part of the measures deployed by the government to stop the spread of a virus. It's part of the measures employed by the government to aid in stopping the spread.
55,40,This is why I don't wear my mask and do not wear my face.
55,54,"I think the government is trying to get more attention into the issue, and I think it is unfair to assume that ""not wearing a mask on your face in public can help you stop the spread of a virus."""
62,55,There is only one way to prevent this.
66,55,That is a very valid question to ask someone why they are always wearing a mask to protect themselves from the flu. It seems like an awful thing to do when it comes to vaccinating people.
75,55,I don't really like my gov't being the one putting out a pandemic and I would be going to a party with a house full of people who weren't in my face.
81,55,Wearing a mask helps stop the spread of the virus.
85,55,I wonder if this is why they were allowed to go to a park on their own if they were the only ones who couldn't make it Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
87,55,I'm just a friend of one of those people.
96,55,i like to wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over please wear a mask and bend over
