sender,receiver,message
43,15,as someone who was there this weekend who lives in a conservative county in california the residents of texas where kind respectful and upheld mask ordinance better than mins of being back in california please let s not turn our backs on people who need help
45,43,mask protect other people he only cares about himself
53,43,i don t often have time to shave my face stubble in the morning luckily coronavirus is very accepting of mask culture so actually it s required
54,43,hey i just saw you are running miles across florida right now curious if you would share what is the route im in orlando and would love to come run with you even if just for a mile i d wear a mask and keep distance
69,43,hr sent out an email saying those of us who s fully vaxxed w proof can go maskless again in the office yea i m good i m still wearing my mask
72,43,my favorite thing to do when i see people not wearing a mask is cough as hard as i can right in front of them because the fear in their eyes is always so rewarding
73,43,i like the part when he got covid but still had events with people and how he won t enforce a statewide mask mandate oh and the part where he cut education funding wow so great
78,43,took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all
83,43,those who want to protect themselves from getting sick have every right to masks keep you more safe than no mask in tight settings everyone has the right to do whatever they want now at their discretion
86,43,can we developed a mask or helmet that will protect us from corona and that everyone would have to wear to go outside for a month or that would allow us to open up the economy again
87,43,i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe
91,43,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
93,43,excellent exandle of the importance and reliance of everyone in the community to do their part the people that put themselves at risk everyday so you can have food safely produced and delivered to you to eat it s not hard to wear a mask on a run
96,43,please wear a mask and bend over
101,43,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
43,15,The government is not doing the right thing by implementing the government's new mask ordinances.
45,43,"What if I was the only one in the house, but the other person was the one in the house? The other person is the one in the house. So if you don't like it, maybe you should consider putting it on yourself."
53,43,i wear a mask everyday and have it on all the time i can t see or shave anything even though it only lasts so i m pretty sure it is not required but the first thing i do is make sure that i have an earplug if i m not wearing a mask lol
54,43,I had to be on my right foot at the end of the run.
69,43,YAY! I am so tired. I have to wear a mask every morning.
72,43,Telling my friend what's his favorite thing to do when i see people not wearing a mask is cough as hard as i can right in front of them because the fear in their eyes is always so rewarding
73,43,"I've noticed that when it comes to government policy, the government has a whole lot of power, but the government isn't doing anything to stop the spread of the virus. I don't know how you can do something like that."
78,43,Is it possible that your trip sucked?
83,43,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
86,43,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
87,43,This makes me think about how much people have to make about it.
