sender,receiver,message
1,37,even with a mask on coaching baseball practice this morning on a beautiful almost fall day was incredibly refreshing
12,37,this month i personally know people that have gotten covid one of them past away this week please wear a mask
20,37,took my first flight in months for a work trip everyone wore a mask everyone was respectful of other people reminds you not all people suck most but not all
28,37,wait a damn min we gotta wear mask while working out at the gym
29,37,if hes going to be stupid enough not to wear a mask then he deserves what he gets hopefully he doesn t infect anyone else
31,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,37,i was downtown dallas yesterday and i only saw one person with a mask it s just a crying shame
37,2,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,7,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,18,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,19,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,23,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,33,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,35,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
37,43,the fact that wearing a mask is headline news vs just an assumption is a sad reality imagine seriously think about how you would react to reading the following in january of gov andrew cuomo wears pants as he arrives at the white house
40,37,says the woman that wears the mask to protect herself lmao well dear the gun works the mask doesn t
41,37,can we developed a mask or helmet that will protect us from corona and that everyone would have to wear to go outside for a month or that would allow us to open up the economy again
43,37,your mask go over your nose
47,37,please leep your mask on i don t want you to be taken out by a virus that is not gone
48,37,thank you for requiring mask wearing in the house hall it is unfortunate a selfish delusional minority of house members must be forced to consider the welfare of others
1,37,I just drew a picture of myself reeking a huge awe of a mask on coaching baseball practice today. Especially when you remember how it was a beautiful day.
12,37,I'm not a big fan of superspice events. I'm not a huge fan of any other type of violence that people use.
20,37,"You need to put a tampon on, but you need to wear a mask."
28,37,Have you tried lowering your mask to cough?
29,37,> if you vote biden you will be singing with a mask on because he will make masks mandatory for life a muffled sebastian bach
31,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
37,2,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,7,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,18,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,19,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,23,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,33,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,35,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
37,43,"You're the one who says that? I gotta ask the question because it's very, very difficult to say if you think I'm referring to the word pandemic. You say your business is a pandemic. But this is so ridiculous."
40,37,"i agree with you that the government should not be involved in this ordeal, but you do nt have to take your mask off until after the vote if you want to see the effects on children."
41,37,Even with a mask on coaching baseball practice this morning on a beautiful almost fall day was incredibly refreshing this guy is garbage and utah needs to get rid of him gitmo would be a good place for him gop sen mitt romney votes with democrats to keep masks mandate for toddlers
43,37,I’m going to go buy you a gun.
47,37,i think i'm a bit weird for having a face mask on.
48,37,IANAL but I would ask if anyone I see who doesn't wear a mask is wearing a mask for a flight on the job.
1,37,I'm gonna get on that side. I just drew a picture of myself reeking a huge awe of a mask on coaching baseball practice today. Especially when you remember how it was a beautiful day.
12,37,I'm not sure what you mean by 'even with a mask on coaching baseball practice this morning on a beautiful almost fall day was incredibly refreshing'.
20,37,"Oh, I'm not even a voter, but my friend who's a Democrat, wears a mask for his political campaigns. That's all there is to it."
28,37,Why don't you just wear a mask outside while vaccinated to prevent it?
29,37,i have to say the first two digits of the vaccinated code should be the first to say that
31,37,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,37,"Wait a damn min we gotta wear mask while working out at the gym i did this with one lone mask less man in a ballot recount center says the woman that wears the mask to protect herself lmao well dear the gun works the mask doesn't i m wearing a mask outside while vaccinated because people like you are in my face why does it bother you to the point that you are asking random people why they are doing something that makes them feel safe Wearing masks does not help in stopping the virus,"
37,2,So I just thought it was a good idea to wear a mask while working out at the gym. Why is that not so important? It's the only way for it to work and there's no other way to make a difference when people are talking to people.
