sender,receiver,message
25,6,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
25,10,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
25,12,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
25,20,walking out of the grocery store in florida and i m taking my mask off as i just walk out some old lady walking in looks at me and goes thought this was a free country just laughed at her go get your groceries and be quiet lady
27,25,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
30,25,another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp
31,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
25,6,"As a person who has a terrible attitude towards racism in the past, if you are vaccinating children, you should wear a mask as much as you can."
25,10,"I never had a problem with wearing a mask, and I was going to ask if I should go in there and ask him if he should wear it. That would make me sad and he said I need to do the same."
25,12,"This is an awesome video. Do you love the dreaded, ugly santa masks?"
25,20,"yea, no, that would be ridiculous, but what about you?"
27,25,"OP, I read the title to be clear but I wasn't aware that wear masks does not help in stopping the virus, it's useless and I hate it."
30,25,Another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp'.
31,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
25,6,"In all honesty, that's a great reminder to all my friends :)"
25,10,"They're ugly and all that, a lot of them. The one time I looked at santa's face I thought, 'what about you?' That was all I wanted, I didn't want to wear a mask, it looked ugly."
25,12,... so you are thinking about a santa mask that's a teddy bear?
25,20,I don't really like the ugly santa masks. I don't like the santa one.
27,25,A bit of the rap idiocy:
30,25,You seem to have an innate ignorance of the facts.
31,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
25,6,That's hilarious. If I was your friend you would revert to a rap idiocy.
25,10,"Then, take this. I'm gonna have a rap video about this."
25,12,"I don't like the santa one. A bit of the rap idiocy: You seem to have an innate ignorance of the facts. Wearing masks does not help in stopping the virus, it's useless and I hate it."
25,20,I've seen this. It's just a pretty funny one!
27,25,> I'm gonna be going to a good rap festival and I will be happy that my friends and I aren't wearing the same mask.
30,25,"""another friendly reminder to vaccinate your kids wear a mask don t be racist and don t support d nald tr mp'. You seem to have an innate ignorance of the facts."
31,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
25,6,"""What would make me sad and he said I need to do the same. """
25,10,This is just a pretty funny one!
25,12,"The thing is, I'm a very proud rapper. I never had a problem with wearing a mask and i was going to ask if I should go in there and ask him if he should wear it. That would make me sad and he said I need to do the same."
