sender,receiver,message
13,4,a special shout out goes to mr londono amp ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
13,7,a special shout out goes to mr londono amp ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
13,9,a special shout out goes to mr londono amp ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
24,13,please wear a mask amp bend over
28,13,really interesting in light of people s resistance to wear a mask both the mask and the shopping cart are measurements of empathy
13,4,MY BRAG! MY VEGABELLY A POINT.
13,7,I actually thought it was funny that she's wearing a mask to get the hat off her shoulder if she wants to go.
13,9,a special shout out goes to mr londono amp ms latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
24,13,Please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over
28,13,This is really a good question to ask.
13,4,The question is: What is the difference between wearing a mask and having a dog that is being made to wear a mask?
13,7,... and then a special shout out goes to Ms. Latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya Please wear a mask amp bend over please wear a mask amp bend over
13,9,"Hey, you're funny! This is really a good question to ask."
24,13,Please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over I think that's not what you want to hear.
28,13,"So, I just swore by that I would wear a mask once in a while and then I stopped wearing them because I thought I was the only one who could say that and then I went home."
13,4,I think it's interesting in light of people's resistance to wear a mask both the mask and the shopping cart are measurements of empathy MY BRAG! MY VEGABELLY A POINT. I actually thought it was funny that she's wearing a mask to get the hat off her shoulder if she wants to go.
13,7,... and then a special shout out goes to Ms. Latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya Please wear a mask amp bend over
13,9,i just swore by that I would wear a mask once in a while and then I stopped wearing them because I thought I was the only one who could say that and then I went home.
24,13,"I am a man. I get that all the time. I don't like to wear a mask because I want to, but it's just a matter of time before I get sick of wearing a mask. And I don't think I will be more effective than the others. But i still don't feel good at it. I just feel better knowing the better. It's just something I learned to do."
28,13,You can wear a mask but you will not be wearing the mask anymore.
13,4,> I actually thought it was funny that she's wearing a mask to get the hat off her shoulder if she wants to go.... and then a special shout out goes to Ms. Latorre we loved the teachable moment of mask wearing and addressing covid questions also a very happy birthday to our vebbulldog jamya
13,7,CANNOTANSWER) * I have a friend who is allergic to a brittle brittle brittle - a brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle - brittle -
