sender,receiver,message
12,47,this month i personally know people that have gotten covid one of them past away this week please wear a mask
13,47,don t go to a party with a house full of ppl not wasting mask during a pandemic
14,47,get the body i want or break out on my face from having to wear a mask at the gym
18,47,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
47,5,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,14,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,15,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,18,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,19,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,22,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,24,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,30,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,33,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,34,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,37,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,46,please leep your mask on i don t want you to be taken out by a virus that is not gone
47,49,please leep your mask on i don t want you to be taken out by a virus that is not gone
12,47,I'm not a big fan of superspice events. I'm not a huge fan of any other type of violence that people use.
13,47,"i agree with this, it's a stupid, dumb law."
14,47,"You have no clue what the trump presidency is, and you probably already have some"
18,47,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
47,5,i think i'm a bit weird for having a face mask on.
47,14,i think i'm a bit weird for having a face mask on.
47,15,i think i'm a bit weird for having a face mask on.
47,18,i think i'm a bit weird for having a face mask on.
47,19,i think i'm a bit weird for having a face mask on.
47,22,i think i'm a bit weird for having a face mask on.
47,24,i think i'm a bit weird for having a face mask on.
47,30,i think i'm a bit weird for having a face mask on.
47,33,i think i'm a bit weird for having a face mask on.
47,34,i think i'm a bit weird for having a face mask on.
47,37,i think i'm a bit weird for having a face mask on.
47,46,i think i'm a bit weird for having a face mask on.
47,49,i think i'm a bit weird for having a face mask on.
12,47,I'm not sure what you mean by 'even with a mask on coaching baseball practice this morning on a beautiful almost fall day was incredibly refreshing'.
13,47,"I want to know who is going to win a lottery, I just have the idea of winning a lottery"
14,47,I have been vaccinated and i think the whole thing is pretty disgusting.
18,47,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
47,5,Is there a good reason to wear a mask to prevent it from happening?
47,14,Is there a good reason to wear a mask to prevent it from happening?
47,15,Is there a good reason to wear a mask to prevent it from happening?
47,18,Is there a good reason to wear a mask to prevent it from happening?
47,19,Is there a good reason to wear a mask to prevent it from happening?
47,22,Is there a good reason to wear a mask to prevent it from happening?
47,24,Is there a good reason to wear a mask to prevent it from happening?
47,30,Is there a good reason to wear a mask to prevent it from happening?
47,33,Is there a good reason to wear a mask to prevent it from happening?
47,34,Is there a good reason to wear a mask to prevent it from happening?
47,37,Is there a good reason to wear a mask to prevent it from happening?
47,46,Is there a good reason to wear a mask to prevent it from happening?
47,49,Is there a good reason to wear a mask to prevent it from happening?
12,47,> Are you still interested in what the government did to stop a child from having the virus?
13,47,"I'm not an idiot, but you're not a pandemic. You're a pandemic."
14,47,"""It's a pretty good thing that people get sick."""
18,47,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
47,5,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,14,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,15,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,18,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,19,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,22,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,24,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,30,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,33,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,34,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,37,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,46,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
47,49,a lot of people get this. They are cynical and I don't see how they can even be the ones doing what they are done for the same purpose.
12,47,I'm very not interested in going to the party and seeing a mask. It's a terrible idea to want to be involved in the pandemic if people don't want to.
13,47,Is there a group of people who don't want to be involved in this ordeal?
14,47,"""I think it was cool to see you wearing a mask and fucking yourself a little."""
18,47,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
47,5,What would be the first and foremost important to you?
47,14,What would be the first and foremost important to you?
47,15,What would be the first and foremost important to you?
47,18,What would be the first and foremost important to you?
47,19,What would be the first and foremost important to you?
47,22,What would be the first and foremost important to you?
47,24,What would be the first and foremost important to you?
47,30,What would be the first and foremost important to you?
47,33,What would be the first and foremost important to you?
47,34,What would be the first and foremost important to you?
47,37,What would be the first and foremost important to you?
47,46,What would be the first and foremost important to you?
47,49,What would be the first and foremost important to you?
12,47,Why not go to the next president and give a shitstorm and tell him about the new gun?
13,47,What does a mask and a mask have to do with a person who is a teen?
