sender,receiver,message
53,4,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,10,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,23,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,25,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,26,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,38,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,49,as mask ordinances okc is extended covid surges and okc has no icu beds available
53,50,as mask ordinances okc is extended covid surges and okc has no icu beds available
57,53,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
58,53,oh absolutely not public is being asked to make their own masks or use a scarf my concern then and now was every medical mask worn in public is one that is not available for a health worker who needs it desperately
67,53,breaking indianapolis city county council has voted to ratify new public health orders which include removing the mask mandate for fully vaccinated individuals the health orders now go to the mayor to be signed
75,53,thank u for wearing a mask and being smart unfortunately trump showed no effort to set an example to suppress the spread he dismissed the threat and millions who sit on his every word followed his lead magats think it s a hoax while people are dying each day from it
81,53,please wear a mask amp bend over
85,53,well saw my first person get booted out for not keeping their mask on
86,53,harbaugh s wearing the wrap my grandmother wore in her convertible as a covid mask mnfxespn
87,53,i have no issue with having to wear a mask i do have an issue with the fact that the situation is so bad that we have to yet people that are forced to work and interact with the public aren t being awarded hazard pay just my two cents
53,4,This was really bad news. I'm concerned about people getting sick as a result of wearing a mask. I think it's a good idea to go to the doctor and check for symptoms.
53,10,I think a lot of people have no idea what the issue is that is affecting the public health.
53,23,"> Wearing masks does not help in stopping the virus, it's useless and I hate it."
53,25,"As a medical professional in DC, I have to say that wearing a mask isn't a good thing."
53,26,"As i'm getting more and more vaccinated, i am more concerned about the people who have gotten sick."
53,38,What is the name of a public health order re:?
53,49,"As an occupational health practitioner, you should wear a mask for at least the first few days in order to stay safe and safe."
53,50,A fda's bluff at the fbi has found a way to bind a contaminated person to their mask as part of the public health vetting process. You may want to consult with an obstructed health professional about that situation.
57,53,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
58,53,I'm sorry that your mom is being forced into an emotional confrontation with you. I'm so sorry that this happened.
67,53,How is your town running now?
75,53,How is this a thing? Isn't it a joke?
81,53,Please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over please wear a mask amp bend over
85,53,"I am sorry, this happened to me."
86,53,i think it s funny that he wore a covid mask to get away from the virus
87,53,"if you have to wear a mask, then you do have a right to wear a mask, which is what i do to stop the pandemic"
53,4,">As a medical professional in DC, I have to say that wearing a mask isn't a good thing."
53,10,i don't think you have to wear a mask to keep a pandemic from spreading. you can't tell me what kind of mask is what i would wear and what kind of illness would cause.
53,23,"I don't understand why people are so afraid of'stuff' as you are voicing, so you should probably go see a doctor first."
53,25,"""As a medical professional in DC, I have to say that wearing a mask isn't a good thing."
53,26,"> Wearing masks does not help in stopping the virus, it's useless and I hate it."
53,38,i'm sorry a lot of people have no idea what the issue is that is affecting the public health. I'm concerned that people getting sick as a result of wearing a mask. I think it's a good idea to go to the doctor and check for symptoms.
53,49,"As an occupational health practitioner, you should wear a mask for at least the first few days in order to stay safe and safe. The government has found a way to bind a contaminated person to their mask as part of the public health vetting process."
53,50,I see your concern with people getting sick as a result of wearing a mask. I'm concerned that people getting sick as a result of wearing a mask. I think it's a good idea to go to the doctor and check for symptoms. I think a lot of people have no idea what the issue is that is affecting the public health.
57,53,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
58,53,>I'm sorry that your mom is being forced into an emotional confrontation with you. I'm so sorry that this happened.
67,53,"I think that a sling or a mask, can still protect against flu. That is, if you do get it right, then that should be it."
75,53,How does this come about? It's funny.
81,53,i can't understand how you could sass on a mask and bend over it?
