sender,receiver,message
36,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,3,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,5,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,6,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,13,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,14,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,16,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,17,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,19,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,23,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,27,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,33,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,35,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
38,36,how i feel after taking off my n mask after every hour shift
48,36,thank you for requiring mask wearing in the house hall it is unfortunate a selfish delusional minority of house members must be forced to consider the welfare of others
61,36,finally the topper on this covid cake when the mask mandate isn t lifted and accessible vaccines are still a few weeks out for most of us
63,36,why do people keep asking this yes i ve had multiple exposures in tight places no mask long time periods like an hour i never get it
70,36,i flew for the first time since march it was mostly fine but some folks wore their masks as chin slings i have glasses and wore my mask over my nose for hours and they didn t fog up i also had plenty of oxygen over the nose people
89,36,its shocking that in this country there are still people who dont wear a mask in public who dont care about others health and people who dont even believe this pandemic exists shocking
92,36,covid is really bad right now mask up and be careful
36,2,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,3,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,5,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,6,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,13,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,14,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,16,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,17,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,19,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,23,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,25,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,27,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,33,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
36,35,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
