sender,receiver,message
60,11,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
60,14,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
60,18,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
60,38,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
60,42,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
63,60,why do people keep asking this yes i ve had multiple exposures in tight places no mask long time periods like an hour i never get it
77,60,lockdowns are not the answer i ll wear a mask forever if that means we don t lockdown the schools businesses restaurants amp sports it hurts my heart to see so many people hurting and losing their businesses
82,60,wearing this mask and it being so hot
90,60,the people who are completely anti mask i assume just repeated grades in elementary school more than once
94,60,huge covid fail to have santa not wearing a mask in thanksgivingdayparade would have been so powerful and such an endorsement of healthcareheroes wearamask
101,60,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
60,11,open for public play saturdays and sundays pm pm practicing social distancing remember to wear your face mask playpaintball publicplay socialdistancing familytime paintball openforbusiness nvp sports park
60,14,"i can imagine the pain of that when you realize that people are wearing masks in a lot of places, and that they need to wear them. and they need to be wearing them to prevent other people from getting infected with them. and you're thinking about wearing a mask?"
60,18,"OP, here's what I want."
60,38,"If you're a professional paintball player, and are in a tight spot, how long did you practice this?"
60,42,This shit is a real thing. I'm an avid paintball player.
63,60,Do you wear a mask outside or in your car alone your gullible and submissive not traits you want to project?
77,60,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
82,60,Wearing this mask and it being so hot wearing this mask and it being so hot wearing this mask and it being so hot wearing this mask and it being so hot
90,60,"The people who are completely anti mask are the people who are essentially antimasked. They will say ""she has no idea what to do with it"" if she actually wants to do it, which they aren't doing."
94,60,Having an emasculating santa would have made you think about this all the more.
101,60,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
60,11,"I have my face painted, I am not using a mask, and it doesn't even have any visible skin. I am on a mask, not wearing a mask."
60,14,"That's right, the reason people are wearing them on social media is that they're being ignored."
60,18,Why are the people who think masks are useless and not useful?
60,38,"I wear a mask. I'm an avid paintball player. Do you wear a mask outside or in your car alone your gullible and submissive not traits you want to project? Wearing this mask and it being so hot wearing this mask and it being so hot wearing this mask and it being so hot The people who are completely antimasked are the people who are essentially antimasked. They will say ""she has no idea what to do with it"" if she actually wants to do it, which they aren't doing."
60,42,"That's what I've heard. ""This shit is a real thing. I'm an avid paintball player."""
63,60,"if you wear a mask outside or in your car alone your gullible and submissive not traits you want to project what a dumb question. theres no explanation but how long you have to wear a mask? Why are you talking about the fact that I have been there multiple times? I can't stand my mouth, and I can't stand the fact that if I go somewhere on a rainy day and there is no light on, I am surrounded by smoke. I am on a psych ward, and I can't stand the fact that the sun"
77,60,"""Why do you think I will wear a mask forever? I would suggest wearing a mask, that's a nice thing to do if you have a virus. I know that is a joke and I haven't even tried. Wearing masks does not help in stopping the virus, it's useless and I hate it."
82,60,Vaccination is like a disease. People are very resistant to it and if they do not get vaccinated they are unlikely to die.
90,60,""" I don't know you, I feel your mask is useless and ill advised How long have you been wearing the mask and how often do you think people are going to change it?"""
94,60,"Well.. So, you're not saying there's a huge covid here? I'm saying the Humble Covid's video shows how the mask he wears in the film was the one that actually looked like a mask to the audience. It's a little sad if the mask is in this sort of costume. Wouldn't this be so powerful? That's what he was trying to say: i'm a covid, so why are you gonna put up with that?"
101,60,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
