,0,1
0,7,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'How does the judge consider the tyranny of the treasury committee?', 'I think that he is using his own information to cover his mistakes and his work. What about you? Is this an election scam?', 'Who voted for a Democrat for a seat in the Senate?', 'What is the job opening for the station that is under the control of the government?', 'I’m a lawyer. I haven’t seen any of these documents but I can think of several ways that a lawyer could have given me access to.']"
1,17,"['the idea mueller would dump papadopoulos as a witness just because his sentencingwhich will have conditions att', ""It isn't so much about money but the government's ability to do this. It's not a scam at all."", ""OP... I don't believe that the president has any legal rights to a slacker. He could have been arrested for his role in the fbi raid, and has said that his job is primarily to protect the security of the US military and its national security. He also believes that there is a need to do a restraining order on all persons who have a warrant to use it."", 'What does this guy have to do with the FBI and his company?', ""The President has said he will post some more of his own stuff when it becomes available, and that he isn't going to resurrect himself for this."", '> CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
2,24,"['foreign governments are not the only ones looking closely at  public filings as   and', 'I like you. What was the purpose of that gun?', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""You're being taken advantage of."", ""i think it's a good way to get through the day without worrying a lot about a situation. i sneezed a little, I thought the uk government should make a ban on guns from the internet but it doesn't sound to me like that's going to happen."", ""You're going to have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam.""]"
3,27,"['punch in  into fein field and then take a close look at rrf for  and first delnquency letterdue', 'Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""he doesn't deserve to have to get a court order to detain him? i wonder if he can prove that it was a bribery"", ""It's a joke!"", 'CANNOTANSWER CANNOTANSWER']"
4,29,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
5,19,"['folks sunlight is truly the greatest disinfectant of them all i admit that i was one of the skeptics that was', 'if you read the title it says he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'No one is saying he is correct, but it seems like we are not talking about the u.s. as a whole. If the US is going to act as a foreign agency, it may not be a good idea to do the u.s. the best thing to do is have a lawyer make a public appearance with the media.', ""The OP doesn't need to get a restraining order because it's not the government's job to be a restraining order."", 'The first paragraph sounds kind of crude.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,83,"['folks sunlight is truly the greatest disinfectant of them all i admit that i was one of the skeptics that was', 'if you read the title it says he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'No one is saying he is correct, but it seems like we are not talking about the u.s. as a whole. If the US is going to act as a foreign agency, it may not be a good idea to do the u.s. the best thing to do is have a lawyer make a public appearance with the media.', ""The OP doesn't need to get a restraining order because it's not the government's job to be a restraining order."", 'The first paragraph sounds kind of crude.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
7,99,"['folks sunlight is truly the greatest disinfectant of them all i admit that i was one of the skeptics that was', 'if you read the title it says he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'No one is saying he is correct, but it seems like we are not talking about the u.s. as a whole. If the US is going to act as a foreign agency, it may not be a good idea to do the u.s. the best thing to do is have a lawyer make a public appearance with the media.', ""The OP doesn't need to get a restraining order because it's not the government's job to be a restraining order."", 'The first paragraph sounds kind of crude.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,39,"['country with our president he absolutely lit up as he spoke about candidate and now president donald j trump', 'i can understand why someone is not willing to change their own privacy policy', 'IANAL but do you think you can make an opinion in the US, where some are willing to do so without getting prosecuted?', ""what do you mean 'deferred sentenc'?"", 'CANNOTANSWER CANNOTANSWER', 'I am not certain what you want to say to the guy who said what he did was an election scam.']"
9,42,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'Do you think this is a scam?', 'CANNOTANSWER?', 'CANNOTANSWER OP', ""I am unable to explain the differences in his sarcasm. He hasn't made the distinction because he can't speak the language. He does, however, think it's important for the people on the panel to understand that he would be interested in the issues that are a concern, especially on r/ChemicalCity and that he doesn't want to be involved in a political conspiracy with the GOP.""]"
10,52,"['thanks to  for this more on alibaba  the worlds th largest online retailer and locates in china', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', '> the word ""h"" is often abused, or even compared to ""h "" as in ""h"".', 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'If it was a ""legal"" job, he wouldn\'t get to talk about his own position.']"
11,70,"['part  qanon continues to taunt snowdensays can get him at any time and seems to suggest he is in the forbi', 'Do you think that the obama trial for neocon is over?', 'It\'s interesting how the court judges make a ""catch up"" to a pending criminal charge.', 'I think that he is using his own information to cover his mistakes and his work.', ""IANAL but in all likelihood the afaik is not a criminal justice system. ''So it is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal dravis"", '""I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work.']"
12,71,"['part  qanons huge boom north korea folded to trump cia strings controlling nk behind the scenes are allegedl', 'Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'CANNOTANSWER: ""I think the judge can make a condition ofclause in any probation suspended sentence deferred sentenc.', ""OP. 'H' is under so many federal investigations and reviews its getting hard to keep track right now, 'I think that he is using his own information to cover his mistakes and his work."", ""[sic] the term 'cookie cutter'"", 'It would be a restraining order, and he had no way of knowing if he actually was a Democrat and if he was a Democrat (or a Republican) he would have an easier time working for the government. If he actually worked with the government on this matter then he would not be able to handle it. I would be asking him for a restraining order because he would have to use the system to go back to the point where he has a good enough and it will be the first thing in his life and']"
