,0,1
0,5,"['mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'So I had to look at this a few times.', 'i am not a judge and i do not agree with this rule', 'This sucks, OP.', ""i like it, because it's what i read here."", ""I'm going to sneeze a little at the word scam. It is going to come across as a joke, but I don't think it's a serious one."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'Are the US and Russia in the same place?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
1,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'Then why did he leave for r/ChemicalCity today?', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'NAME] is talking about his new job.', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.']"
2,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'So what are you talking about?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""']"
3,9,"['investigations  through  all of these are under the  looking into actions like', 'thats an awesome idea. how much would that cost you?', "">How much do you think he's spending on the sex shaming thing?"", 'CANNOTANSWER OP CANNOTANSWER OP', '[https://www.ftgi.gov/comments/faq_requirements_for_services/pdf_pdf_final_input_for_service_requirements_of_forservice_names_for_use]', 'CANNOTANSWER IS A LETTER.']"
4,15,"['this is wrong the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'What is it? Is this a scam? Is this a fraud or a scam?', ""i like the guy's attitude i like the guy's attitude i like the guy's attitude"", '[The US Treasury Department has done a lot of work to try to protect Americans.](http://www.cf.gov/dmj/research/serial/pgrp/serial.htm)', ""CANNOTANSWER OP: 'H' is under so many federal investigations and reviews its getting hard to keep track right now?"", ""The term 'h' is used in the internet and is often incorrect. There is no actual law that requires that the president be paid back for his illegal work.""]"
5,17,"['the idea mueller would dump papadopoulos as a witness just because his sentencingwhich will have conditions att', 'after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', ""It isn't so much about money but the government's ability to do this. It's not a scam at all."", 'i am not a judge and i do not agree with this rule', ""OP... I don't believe that the president has any legal rights to a slacker. He could have been arrested for his role in the fbi raid, and has said that his job is primarily to protect the security of the US military and its national security. He also believes that there is a need to do a restraining order on all persons who have a warrant to use it."", ""i like it, because it's what i read here."", 'What does this guy have to do with the FBI and his company?', 'What is the difference between r/ChemicalCity and r/ChemicalCity?', ""The President has said he will post some more of his own stuff when it becomes available, and that he isn't going to resurrect himself for this."", 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', '> CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
6,29,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
7,36,"['like a formula  race car every single image imaginable of what will be their life going forward was playing it', 'i dont know what to say i will leave nevada tomorrow for a change in state', 'i would never have guessed that a lawyer is not a lawyer, so that can be very difficult', 'CANNOTANSWER :', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,3,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
9,19,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
10,22,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
11,23,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
12,25,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
13,30,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
14,32,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
