,0,1
0,3,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
1,4,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
2,9,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
3,10,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
4,21,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
5,27,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
6,30,"['not to be outdone investigations  and', 'now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""what is the reason you're asking me to do this?"", ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', 'How many federal investigations and reviews does the HMRC have?', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""He's not the President."", ""[I didn't read the article], so that's what I came here for."", 'How can he get a job?', ""It's not that hard.""]"
7,31,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
8,35,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
9,36,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
10,45,"['not to be outdone investigations  and', ""what is the reason you're asking me to do this?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'How many federal investigations and reviews does the HMRC have?', ""He's not the President."", 'How can he get a job?']"
