,0,1
0,5,"['mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'So I had to look at this a few times.', 'This sucks, OP.', ""I'm going to sneeze a little at the word scam. It is going to come across as a joke, but I don't think it's a serious one."", 'Are the US and Russia in the same place?', 'CANNOTANSWER CANNOTANSWER']"
1,7,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'How does the judge consider the tyranny of the treasury committee?', 'I think that he is using his own information to cover his mistakes and his work. What about you? Is this an election scam?', 'Who voted for a Democrat for a seat in the Senate?', 'What is the job opening for the station that is under the control of the government?', 'I’m a lawyer. I haven’t seen any of these documents but I can think of several ways that a lawyer could have given me access to.']"
2,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'So what are you talking about?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""']"
3,15,"['this is wrong the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'if youre not sure what to do go to   and find a chapter in your area  they will give you work to', 'What is it? Is this a scam? Is this a fraud or a scam?', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""i like the guy's attitude i like the guy's attitude i like the guy's attitude"", ""Nope. Not in the US, that's for the Russians."", '[The US Treasury Department has done a lot of work to try to protect Americans.](http://www.cf.gov/dmj/research/serial/pgrp/serial.htm)', 'OP: what was the purpose of that gun?', ""CANNOTANSWER OP: 'H' is under so many federal investigations and reviews its getting hard to keep track right now?"", ""No, he isn't."", ""The term 'h' is used in the internet and is often incorrect. There is no actual law that requires that the president be paid back for his illegal work."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
4,1,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
5,12,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,17,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
7,18,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,19,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
9,20,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
