,0,1
0,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'So what are you talking about?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""']"
1,12,"['investigations  amp   is in trouble with the', 'on  we have provided a link to the  november  agreement with national archives where', 'do you mean a tv series or video game set?', 'What is the problem with a customs partnership?', 'CANNOTANSWER OP:', ""Why is 'uk coll' mentioned as being part of the EU?"", "">> I don't know what to say"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', '> The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', 'This is a great post, but you seem to be missing the obvious here.', '> the word ""h"" is often abused, or even compared to ""h"" as in ""h"".', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
2,20,"['news flash trump is not going to unblock you jared has security clearance gorsuch is approving laws based o', '...mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It doesn't sound a lot like a scam. You're assuming he is a scammer."", 'He is going to be taken advantage of.', ""You've been reading this for several minutes, you need a new friend. You seem like an interesting dude.""]"
3,26,"['join me on a brief tourwe start in ca where folks need to look here', ""What's the meaning of the term that's he said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", 'What does a good video about a gun say about it?', 'OP recites that article ""How many federal investigations and reviews is its getting hard to keep track right now? How many federal investigations and reviews is its getting hard to keep track right now?""', 'CANNOTANSWER : he is getting his ass sneezed at a lot.', '""Are the US and Russia in the same place?""']"
4,4,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
5,17,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
6,22,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
7,30,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
8,46,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
9,48,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
10,50,"['on  we have provided a link to the  november  agreement with national archives where', 'foundations with misspellings of chidlren  not saying alibaba florida hospital foundation or moyer foundation', 'What is the problem with a customs partnership?', 'i was about to say that i would be ready by slack.', ""Why is 'uk coll' mentioned as being part of the EU?"", ""I've heard that r/ChemicalCity was the first tv show I had ever seen and now I've seen it at the very least."", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'CANNOTANSWER:', 'This is a great post, but you seem to be missing the obvious here.', 'CANNOTANSWER CANNOTANSWER', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
11,61,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
12,68,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
13,84,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
14,90,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
15,96,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
16,97,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
17,36,"['like a formula  race car every single image imaginable of what will be their life going forward was playing it', 'i dont know what to say i will leave nevada tomorrow for a change in state', 'i would never have guessed that a lawyer is not a lawyer, so that can be very difficult', 'CANNOTANSWER :', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
18,38,"['i have had visions for over a year of waking up and turning my tv on and seeing arrests being made simultaneousl', 'two of us are all on the same page about our future. i want to take this up with my wife', ""I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how long have you had the option to purchase an android tv box?"", 'CANNOTANSWER : “I don’t know what he’s talking about. The word ""h"" is often abused, or even compared to ""h"" as in ""h"".', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER']"
19,43,"['kenney is suggesting that he knows better than people who have dedicated their lives and careers to this field the', 'How many months would you like to have your customs account back?', 'I love this guy. His behavior is a good example of what this guy needs. He should definitely talk to a lawyer or attorney if he wants to prove that he is a fraud.', 'CANNOTANSWER: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'Is the president trying to get a federal job in the US?', 'Why isn\'t your ""remembered"" name on the ""essential ed""?']"
20,52,"['thanks to  for this more on alibaba  the worlds th largest online retailer and locates in china', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', '> the word ""h"" is often abused, or even compared to ""h "" as in ""h"".', 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'If it was a ""legal"" job, he wouldn\'t get to talk about his own position.']"
21,54,"['part  qanon takes on conservative censorship and youtubepurgefyi ch mods seem to have removed the antiq', 'It’s not even called a contract, he said.', '> Then why did he leave for r/ChemicalCity today?', 'CANNOTANSWER: The judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER']"
22,75,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
23,79,"['reality check heres where you could stay in dc for the rent pruitt was paying his fossil fuel lobbyist landlord', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col', ""IANAL, but apparently he has a tv that doesn't function properly and is only allowed to watch tv with the power of a computer. Is your'synthetic' for a non-functioning computer working?"", ""[Is under so many federal investigations and reviews its getting hard to keep track right now, 'Is under so many federal investigations and reviews its getting hard to keep track right now, ', 'CanNOTANSWER'', 'Assistant of the US', 'Blessed of all the work.'"", 'What other country has a record of investigating alleged crimes?', ""OP's is making some very bad calls.""]"
