,0,1
0,5,"['mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'So I had to look at this a few times.', 'This sucks, OP.', ""I'm going to sneeze a little at the word scam. It is going to come across as a joke, but I don't think it's a serious one."", 'Are the US and Russia in the same place?', 'CANNOTANSWER CANNOTANSWER']"
1,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'Then why did he leave for r/ChemicalCity today?', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'NAME] is talking about his new job.', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.']"
2,7,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'How does the judge consider the tyranny of the treasury committee?', 'I think that he is using his own information to cover his mistakes and his work. What about you? Is this an election scam?', 'Who voted for a Democrat for a seat in the Senate?', 'What is the job opening for the station that is under the control of the government?', 'I’m a lawyer. I haven’t seen any of these documents but I can think of several ways that a lawyer could have given me access to.']"
3,9,"['investigations  through  all of these are under the  looking into actions like', 'thats an awesome idea. how much would that cost you?', "">How much do you think he's spending on the sex shaming thing?"", 'CANNOTANSWER OP CANNOTANSWER OP', '[https://www.ftgi.gov/comments/faq_requirements_for_services/pdf_pdf_final_input_for_service_requirements_of_forservice_names_for_use]', 'CANNOTANSWER IS A LETTER.']"
4,11,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
5,34,"['folks sunlight is truly the greatest disinfectant of them all i admit that i was one of the skeptics that was', 'if you read the title it says he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'No one is saying he is correct, but it seems like we are not talking about the u.s. as a whole. If the US is going to act as a foreign agency, it may not be a good idea to do the u.s. the best thing to do is have a lawyer make a public appearance with the media.', ""The OP doesn't need to get a restraining order because it's not the government's job to be a restraining order."", 'The first paragraph sounds kind of crude.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,47,"['i dont know when or why we decided that shunning evidencebased policy was the best way forward but its not a go', 'how long have you had the option to purchase an android tv box?', 'How many federal investigations and reviews is it getting hard to keep track right now?', ""CANNOTANSWER'S LIKE THE BOBY."", 'CANNOTANSWER OP CANNOTANSWER CANNOTANSWER OP CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
7,48,"['anons already know that trump is not a bad speller and there are no coincidencessoshould we be looking into', 'i think the judge canmake a condition ofclause in any probation suspended sentence deferred sentenc', ""IANAL but I'm not sure where you read it"", 'CANNOTANSWER: ""I do not know how the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,56,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
9,59,"['here are some real ideas to fix the immigration system get rid of the  and  year bars and replace with a f', 'I have the idea of using a full Android TV.', 'I wonder if there was something wrong with the r/ChemicalCity page?', 'CANNOTANSWER:', 'CANNOTANSWER OP', 'This is the case of the ""h"" sub.']"
