,0,1
0,1,"['extraordinary evidence at treasury committee from jon thompson ceo of hmrc on customs and brexit today', 'i wonder how much of the evidence has changed in the last few weeks?', 'OP, is there any reason he wants to be tre?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews, and that H is in a difficult phase.']"
1,24,"['foreign governments are not the only ones looking closely at  public filings as   and', 'I like you. What was the purpose of that gun?', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""You're being taken advantage of."", ""i think it's a good way to get through the day without worrying a lot about a situation. i sneezed a little, I thought the uk government should make a ban on guns from the internet but it doesn't sound to me like that's going to happen."", ""You're going to have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam.""]"
2,30,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
3,39,"['country with our president he absolutely lit up as he spoke about candidate and now president donald j trump', 'i can understand why someone is not willing to change their own privacy policy', 'IANAL but do you think you can make an opinion in the US, where some are willing to do so without getting prosecuted?', ""what do you mean 'deferred sentenc'?"", 'CANNOTANSWER CANNOTANSWER', 'I am not certain what you want to say to the guy who said what he did was an election scam.']"
4,50,"['foundations with misspellings of chidlren  not saying alibaba florida hospital foundation or moyer foundation', 'i was about to say that i would be ready by slack.', ""I've heard that r/ChemicalCity was the first tv show I had ever seen and now I've seen it at the very least."", 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
5,57,"['part  qanon brings up a lot of happenings that might be important for the coming week including the next inspec', 'i am not familiar with the ""sorry, i have been on the front page and didn\'t even realize that they had the tv box that i had for my ipod', '""Facing a customs agreement to make sure the goods are ready by the time you purchase the unit. The contract should be for a term that is not used as an argument, and it must be used by an attorney.""', 'CANNOTANSWER?', 'A sub called ""dots"" is a good way to go about this, since the two people have different names.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,58,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
7,63,"['expand esl instruction create state offices of new americans make real use of s visas to take down ca', 'qanon greatawakening thestorm oigreportinternetbillofrights internetbillofrightsnow a thread about snow', ""I'd like to share some background on this matter with you."", 'h is under so many federal investigations and reviews its getting hard to keep track right now', ""how long will it take to get a qanon? i've had visions for over a year of waking up and turning my tv on and seeing arrests being made simultaneouslyl as toby pointed out"", 'h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col...', 'CANNOTANSWER: I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work.', 'That plethora of things is not something to be expected.', 'CANNOTANSWER: I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you? I think that he is using his own information to cover his mistakes and his work. What about you?', 'CANNOTANSWER OP.', '""There is a question on this blog that is absolutely irrelevant. What is the next step?', ""It's a lot easier to get caught and lose than to move to a different country.""]"
8,65,"['vote out elected officials with close ties to nativist white nationalist or fearmongering groups such as fair', ""What's your favorite product?"", ""The fbi is making a statement about its funding, and it's actually the subject of a recent inquiry."", 'Is he being arrested? Or are they just being harassed by a judge and a corrupt politician?', ""Why don't you fucking call me on this?"", ""OP's article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews its getting hard to keep track right now. He is in a very tough position as he hasn't even been on TV in over a year. I think that he will come out with a definite answer, but I think it will be a lot less important.""]"
9,84,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', 'qanon greatawakening thestorm oigreportinternetbillofrights internetbillofrightsnow a thread about snow', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", 'h is under so many federal investigations and reviews its getting hard to keep track right now', ""Why do you think the president's office has been such a problem for the last two years?"", 'h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col...', ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", 'That plethora of things is not something to be expected.', '""The US is not a democracy but a democracy"" is an adjective.', 'CANNOTANSWER OP.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM."", ""It's a lot easier to get caught and lose than to move to a different country.""]"
