,0,1
0,12,"['investigations  amp   is in trouble with the', 'do you mean a tv series or video game set?', 'CANNOTANSWER OP:', "">> I don't know what to say"", '> The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', '> the word ""h"" is often abused, or even compared to ""h"" as in ""h"".']"
1,17,"['the idea mueller would dump papadopoulos as a witness just because his sentencingwhich will have conditions att', ""It isn't so much about money but the government's ability to do this. It's not a scam at all."", ""OP... I don't believe that the president has any legal rights to a slacker. He could have been arrested for his role in the fbi raid, and has said that his job is primarily to protect the security of the US military and its national security. He also believes that there is a need to do a restraining order on all persons who have a warrant to use it."", 'What does this guy have to do with the FBI and his company?', ""The President has said he will post some more of his own stuff when it becomes available, and that he isn't going to resurrect himself for this."", '> CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
2,16,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
3,26,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
4,34,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
5,35,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
6,37,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
7,40,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
8,45,"['please note that  was ag and that  is california agso for how long has that state be', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", 'The title implies that ""I don\'t think it\'s a serious one.', 'CANNOTANSWER CANNOTANSWER']"
9,73,"['please note that  was ag and that  is california agso for how long has that state be', 'part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", 'how can we change the definition of a family law?', ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'The title implies that ""I don\'t think it\'s a serious one.', 'No way. No way. No way. No way.', 'CANNOTANSWER CANNOTANSWER', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
