,0,1
0,39,"['the brexiter favourite max fac  would cost business between  and bn a year thats almost  of gdp jus', ""How much do you think he's spending on the sex shaming thing?"", 'CANNOTANSWER OP', ""OP is not a lawyer. He is not a lawyer. He is an analyst. The FTIG reported on the government at its latest meeting with a report. He says that the US government isn't giving a shit about the government and the people it represents."", 'The fbi is suing the defendant. That would be a legitimate question to answer.', '""The US is not a democracy but a democracy"" is an adjective.']"
1,77,"['the brexiter favourite max fac  would cost business between  and bn a year thats almost  of gdp jus', ""How much do you think he's spending on the sex shaming thing?"", 'CANNOTANSWER OP', ""OP is not a lawyer. He is not a lawyer. He is an analyst. The FTIG reported on the government at its latest meeting with a report. He says that the US government isn't giving a shit about the government and the people it represents."", 'The fbi is suing the defendant. That would be a legitimate question to answer.', '""The US is not a democracy but a democracy"" is an adjective.']"
2,4,"['theresa mays new customs partnership is much cheaper for business almost zero cost  because it seeks to replicat', ""i like the guy's attitude"", 'What is the name of the hmrc / HMRC on customs and brexit?', ""So you can't call the president a traitor and not know what he's doing?"", 'This is why this is why the restraining order is so unconstitutional and a little misleading.', 'The article also mentions that there are over 700 federal investigations and reviews.']"
3,5,"['mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'So I had to look at this a few times.', 'This sucks, OP.', ""I'm going to sneeze a little at the word scam. It is going to come across as a joke, but I don't think it's a serious one."", 'Are the US and Russia in the same place?', 'CANNOTANSWER CANNOTANSWER']"
4,14,"['this is wrong the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', ""IANAL but apparently he has a tv that doesn't function properly and is only allowed to watch tv with the power of a computer."", ""OP, you aren't asking me about the guy's attitude, you're asking about the man. I'm not saying that the President is the bad guy, but rather that the whole issue of him being an asshole and giving an excuse that he's lying about the facts in the media."", '> Is this a scam?', 'What sucks about the word ""H"" is the \'devil\' that the word ""h"" refers to.', ""> Does 'h' do all the reporting on the FBI vs the government of Thomas Johnson on a daily basis?""]"
5,24,"['foreign governments are not the only ones looking closely at  public filings as   and', 'I like you. What was the purpose of that gun?', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""You're being taken advantage of."", ""i think it's a good way to get through the day without worrying a lot about a situation. i sneezed a little, I thought the uk government should make a ban on guns from the internet but it doesn't sound to me like that's going to happen."", ""You're going to have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam.""]"
6,30,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
7,38,"['i have had visions for over a year of waking up and turning my tv on and seeing arrests being made simultaneousl', 'two of us are all on the same page about our future. i want to take this up with my wife', ""I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how long have you had the option to purchase an android tv box?"", 'CANNOTANSWER : “I don’t know what he’s talking about. The word ""h"" is often abused, or even compared to ""h"" as in ""h"".', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER']"
8,42,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'Do you think this is a scam?', 'CANNOTANSWER?', 'CANNOTANSWER OP', ""I am unable to explain the differences in his sarcasm. He hasn't made the distinction because he can't speak the language. He does, however, think it's important for the people on the panel to understand that he would be interested in the issues that are a concern, especially on r/ChemicalCity and that he doesn't want to be involved in a political conspiracy with the GOP.""]"
9,47,"['i dont know when or why we decided that shunning evidencebased policy was the best way forward but its not a go', 'how long have you had the option to purchase an android tv box?', 'How many federal investigations and reviews is it getting hard to keep track right now?', ""CANNOTANSWER'S LIKE THE BOBY."", 'CANNOTANSWER OP CANNOTANSWER CANNOTANSWER OP CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
