,0,1
0,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'Then why did he leave for r/ChemicalCity today?', 'how many federal investigations and reviews its getting hard to keep track right now?', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'How can I get a real job if we are both the ones doing the dirty work?', 'NAME] is talking about his new job.', ""It's not an election scam. It's an election scam."", 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'If you rely on information to get a good job, then you are the one doing the scam.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
1,7,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'How does the judge consider the tyranny of the treasury committee?', 'how many federal investigations and reviews its getting hard to keep track right now?', 'I think that he is using his own information to cover his mistakes and his work. What about you? Is this an election scam?', 'How can I get a real job if we are both the ones doing the dirty work?', 'Who voted for a Democrat for a seat in the Senate?', ""It's not an election scam. It's an election scam."", 'What is the job opening for the station that is under the control of the government?', 'If you rely on information to get a good job, then you are the one doing the scam.', 'I’m a lawyer. I haven’t seen any of these documents but I can think of several ways that a lawyer could have given me access to.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
2,17,"['the idea mueller would dump papadopoulos as a witness just because his sentencingwhich will have conditions att', 'part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', ""It isn't so much about money but the government's ability to do this. It's not a scam at all."", 'how many federal investigations and reviews its getting hard to keep track right now?', ""OP... I don't believe that the president has any legal rights to a slacker. He could have been arrested for his role in the fbi raid, and has said that his job is primarily to protect the security of the US military and its national security. He also believes that there is a need to do a restraining order on all persons who have a warrant to use it."", 'How can I get a real job if we are both the ones doing the dirty work?', 'What does this guy have to do with the FBI and his company?', ""It's not an election scam. It's an election scam."", ""The President has said he will post some more of his own stuff when it becomes available, and that he isn't going to resurrect himself for this."", 'If you rely on information to get a good job, then you are the one doing the scam.', '> CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
3,20,"['news flash trump is not going to unblock you jared has security clearance gorsuch is approving laws based o', '...mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It doesn't sound a lot like a scam. You're assuming he is a scammer."", 'He is going to be taken advantage of.', ""You've been reading this for several minutes, you need a new friend. You seem like an interesting dude.""]"
4,27,"['punch in  into fein field and then take a close look at rrf for  and first delnquency letterdue', 'Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""he doesn't deserve to have to get a court order to detain him? i wonder if he can prove that it was a bribery"", ""It's a joke!"", 'CANNOTANSWER CANNOTANSWER']"
5,36,"['like a formula  race car every single image imaginable of what will be their life going forward was playing it', 'i dont know what to say i will leave nevada tomorrow for a change in state', 'i would never have guessed that a lawyer is not a lawyer, so that can be very difficult', 'CANNOTANSWER :', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,38,"['i have had visions for over a year of waking up and turning my tv on and seeing arrests being made simultaneousl', 'two of us are all on the same page about our future. i want to take this up with my wife', ""I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how long have you had the option to purchase an android tv box?"", 'CANNOTANSWER : “I don’t know what he’s talking about. The word ""h"" is often abused, or even compared to ""h"" as in ""h"".', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER']"
7,39,"['country with our president he absolutely lit up as he spoke about candidate and now president donald j trump', 'i can understand why someone is not willing to change their own privacy policy', 'IANAL but do you think you can make an opinion in the US, where some are willing to do so without getting prosecuted?', ""what do you mean 'deferred sentenc'?"", 'CANNOTANSWER CANNOTANSWER', 'I am not certain what you want to say to the guy who said what he did was an election scam.']"
8,42,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'Do you think this is a scam?', 'CANNOTANSWER?', 'CANNOTANSWER OP', ""I am unable to explain the differences in his sarcasm. He hasn't made the distinction because he can't speak the language. He does, however, think it's important for the people on the panel to understand that he would be interested in the issues that are a concern, especially on r/ChemicalCity and that he doesn't want to be involved in a political conspiracy with the GOP.""]"
9,46,"['we see the same thing in the dealings with leach et al on environmental policy and the economics behind i', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'What was he doing? That’s funny.', ""CANNOTANSWER, I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'the government should have an official discussion on how to respond, as it seems to be the most important point here.']"
10,51,"['as toby pointed out heres an interesting time that  misspelled ny ag schneiderman now', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', 'r/ChemicalCity is currently being published in an online journal titled ""the most i\'ve heard in a while how many federal investigations and reviews its getting hard to keep track right now?', 'The phrase ""h"" is often abused, or even compared to ""h"" as in ""h"".', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
11,52,"['thanks to  for this more on alibaba  the worlds th largest online retailer and locates in china', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', '> the word ""h"" is often abused, or even compared to ""h "" as in ""h"".', 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'If it was a ""legal"" job, he wouldn\'t get to talk about his own position.']"
12,65,"['vote out elected officials with close ties to nativist white nationalist or fearmongering groups such as fair', 'part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', ""What's your favorite product?"", 'how many federal investigations and reviews its getting hard to keep track right now?', ""The fbi is making a statement about its funding, and it's actually the subject of a recent inquiry."", 'How can I get a real job if we are both the ones doing the dirty work?', 'Is he being arrested? Or are they just being harassed by a judge and a corrupt politician?', ""It's not an election scam. It's an election scam."", ""Why don't you fucking call me on this?"", 'If you rely on information to get a good job, then you are the one doing the scam.', ""OP's article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews its getting hard to keep track right now. He is in a very tough position as he hasn't even been on TV in over a year. I think that he will come out with a definite answer, but I think it will be a lot less important."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
13,67,"['part  march ish an excited qanon breaks down two major fronts snowden and northkorea first touches on a', 'is under so many federal investigations and reviews its getting hard to keep track right now', 'What is this supposed to be about?', 'Is the house in the process of deciding whether to move or not?', ""He isn't a political activist. This is a political issue."", 'That’s a bunch of shit — a lot of shit — to do in this case. The judge is not supposed to be doing a job because it’s not necessary.']"
14,4,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
15,8,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
16,12,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
17,13,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
18,21,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
19,26,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
20,28,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
21,33,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
22,35,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
23,45,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
24,56,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
25,63,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
26,66,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
27,78,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
28,80,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
29,81,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
30,86,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
31,87,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
32,88,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
33,97,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
34,82,"['over and over again bootpruitt', 'What are some things you think of the president?', 'I am going to use the word h in a word with you :.', 'CANNOTANSWER OP thinks the president is the bad guy and he is a huge advocate for government regulation.', ""OP can't seem to keep track of what he has reported and what he did in real life."", ""It's a pretty clear statement of intent that the government is not required to be fully prepared to take on more responsibility over the whole matter.""]"
35,84,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
