,0,1
0,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', 'So what are you talking about?', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', ""Why do you think the president's office has been such a problem for the last two years?"", ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", '""The US is not a democracy but a democracy"" is an adjective.', 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
1,33,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
2,36,"['like a formula  race car every single image imaginable of what will be their life going forward was playing it', 'i dont know what to say i will leave nevada tomorrow for a change in state', 'i would never have guessed that a lawyer is not a lawyer, so that can be very difficult', 'CANNOTANSWER :', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
3,39,"['country with our president he absolutely lit up as he spoke about candidate and now president donald j trump', 'i can understand why someone is not willing to change their own privacy policy', 'IANAL but do you think you can make an opinion in the US, where some are willing to do so without getting prosecuted?', ""what do you mean 'deferred sentenc'?"", 'CANNOTANSWER CANNOTANSWER', 'I am not certain what you want to say to the guy who said what he did was an election scam.']"
4,41,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', "". It is possible that there's a conspiracy or other underlying truth that was behind that story, so why do you think there's a conspiracy?"", 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER']"
5,43,"['kenney is suggesting that he knows better than people who have dedicated their lives and careers to this field the', 'How many months would you like to have your customs account back?', 'I love this guy. His behavior is a good example of what this guy needs. He should definitely talk to a lawyer or attorney if he wants to prove that he is a fraud.', 'CANNOTANSWER: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'Is the president trying to get a federal job in the US?', 'Why isn\'t your ""remembered"" name on the ""essential ed""?']"
6,64,"['survey world immigration laws and sample the best to create a model immigration code give federal judges p', ""is the most i've heard in a while"", 'how can the judge consider the tyranny of the treasury committee?', 'Is this the latest episode of a political conspiracy?', '> How does the judge consider the tyranny of the treasury committee?', 'Can you go to a lawyer for the next 5 minutes?']"
7,1,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
8,3,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
9,9,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
10,14,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
11,15,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
12,19,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
