,0,1
0,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'So what are you talking about?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""']"
1,20,"['news flash trump is not going to unblock you jared has security clearance gorsuch is approving laws based o', '...mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It doesn't sound a lot like a scam. You're assuming he is a scammer."", 'He is going to be taken advantage of.', ""You've been reading this for several minutes, you need a new friend. You seem like an interesting dude.""]"
2,23,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', 'survey world immigration laws and sample the best to create a model immigration code give federal judges p', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""is the most i've heard in a while"", ""Nope. Not in the US, that's for the Russians."", 'how can the judge consider the tyranny of the treasury committee?', 'OP: what was the purpose of that gun?', 'Is this the latest episode of a political conspiracy?', ""No, he isn't."", '> How does the judge consider the tyranny of the treasury committee?', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'Can you go to a lawyer for the next 5 minutes?']"
3,27,"['punch in  into fein field and then take a close look at rrf for  and first delnquency letterdue', 'Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""he doesn't deserve to have to get a court order to detain him? i wonder if he can prove that it was a bribery"", ""It's a joke!"", 'CANNOTANSWER CANNOTANSWER']"
4,30,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
5,43,"['kenney is suggesting that he knows better than people who have dedicated their lives and careers to this field the', 'How many months would you like to have your customs account back?', 'I love this guy. His behavior is a good example of what this guy needs. He should definitely talk to a lawyer or attorney if he wants to prove that he is a fraud.', 'CANNOTANSWER: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'Is the president trying to get a federal job in the US?', 'Why isn\'t your ""remembered"" name on the ""essential ed""?']"
6,47,"['i dont know when or why we decided that shunning evidencebased policy was the best way forward but its not a go', 'how long have you had the option to purchase an android tv box?', 'How many federal investigations and reviews is it getting hard to keep track right now?', ""CANNOTANSWER'S LIKE THE BOBY."", 'CANNOTANSWER OP CANNOTANSWER CANNOTANSWER OP CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
7,51,"['as toby pointed out heres an interesting time that  misspelled ny ag schneiderman now', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', 'r/ChemicalCity is currently being published in an online journal titled ""the most i\'ve heard in a while how many federal investigations and reviews its getting hard to keep track right now?', 'The phrase ""h"" is often abused, or even compared to ""h"" as in ""h"".', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,52,"['thanks to  for this more on alibaba  the worlds th largest online retailer and locates in china', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', '> the word ""h"" is often abused, or even compared to ""h "" as in ""h"".', 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'If it was a ""legal"" job, he wouldn\'t get to talk about his own position.']"
9,2,"['survey world immigration laws and sample the best to create a model immigration code give federal judges p', ""is the most i've heard in a while"", 'how can the judge consider the tyranny of the treasury committee?', 'Is this the latest episode of a political conspiracy?', '> How does the judge consider the tyranny of the treasury committee?', 'Can you go to a lawyer for the next 5 minutes?']"
