,0,1
0,1,"['extraordinary evidence at treasury committee from jon thompson ceo of hmrc on customs and brexit today', 'i wonder how much of the evidence has changed in the last few weeks?', 'OP, is there any reason he wants to be tre?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews, and that H is in a difficult phase.']"
1,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'Then why did he leave for r/ChemicalCity today?', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'NAME] is talking about his new job.', 'CANNOTANSWER OP', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.', 'CANNOTANSWER CANNOTANSWER']"
2,25,"['foreign governments are not the only ones looking closely at  public filings as   and', 'part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', ""i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show"", 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', ""Why are so many people not getting this? Surely people will have no idea what they're talking about."", 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', ""It's a case of you need to stop stooping to the bottom of a pile of shit and get out of your car."", 'CANNOTANSWER OP', ""CANNOTANSWER : ''Mr. thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", 'The US Treasury Department has done a lot of work to try to protect Americans.', 'A fucking fucking scam is a thing, no one should be allowed to be on the internet, no matter how bad the law is. But it\'s not a conspiracy to force the government to do a ""legal thing"" that would allow us to do it.', 'CANNOTANSWER CANNOTANSWER']"
3,32,"['then look carefully  amended bylaws filed almost four years late on  june  in nyclinton family illegall', 'Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It is a scam, if you're looking for a shit-picking or treason-seeking lawyer."", 'I want to talk to your attorney.', ""Yes, he is an adult, so it is not a lot of job a matter. Almost everything is an election. There's a lot of people there, the reason it is an election and the people here are genuinely apathetic.""]"
4,37,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
5,39,"['country with our president he absolutely lit up as he spoke about candidate and now president donald j trump', 'i can understand why someone is not willing to change their own privacy policy', 'IANAL but do you think you can make an opinion in the US, where some are willing to do so without getting prosecuted?', ""what do you mean 'deferred sentenc'?"", 'CANNOTANSWER CANNOTANSWER', 'I am not certain what you want to say to the guy who said what he did was an election scam.']"
6,42,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'Do you think this is a scam?', 'CANNOTANSWER?', 'CANNOTANSWER OP', ""I am unable to explain the differences in his sarcasm. He hasn't made the distinction because he can't speak the language. He does, however, think it's important for the people on the panel to understand that he would be interested in the issues that are a concern, especially on r/ChemicalCity and that he doesn't want to be involved in a political conspiracy with the GOP.""]"
7,50,"['foundations with misspellings of chidlren  not saying alibaba florida hospital foundation or moyer foundation', 'i was about to say that i would be ready by slack.', ""I've heard that r/ChemicalCity was the first tv show I had ever seen and now I've seen it at the very least."", 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
8,56,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
9,4,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
10,12,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
11,13,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
12,26,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
13,48,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
14,51,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
15,55,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
16,57,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
17,79,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
18,95,"['part  qanon posts link to the summary of what trumps mission is and what the american patriots are up against', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names. One of them is known to work in the chemical industry - he is probably still working for a pharmaceutical company.', 'CANNOTANSWER OP', 'The US Treasury Department has done a lot of work to try to protect Americans.', 'CANNOTANSWER CANNOTANSWER']"
19,67,"['part  march ish an excited qanon breaks down two major fronts snowden and northkorea first touches on a', 'is under so many federal investigations and reviews its getting hard to keep track right now', 'What is this supposed to be about?', 'Is the house in the process of deciding whether to move or not?', ""He isn't a political activist. This is a political issue."", 'That’s a bunch of shit — a lot of shit — to do in this case. The judge is not supposed to be doing a job because it’s not necessary.']"
20,84,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
21,87,"['from their own privacy policy  they track what you watch when you watch it your location', 'CANNOTANSWER?', ""I'm sorry that you feel so uncomfortable about what I have."", ""CANNOTANSWER OP (no pun intended) doesn't need to wait for the plethora of things going on in his country."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The term ""scam"" is misleading. ""Fake"".']"
22,99,"['qanon greatawakening thestorm oigreportinternetbillofrights internetbillofrightsnow  we had this waldo', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col its not just the whos interested in pruitt the commit this is wrong the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc news flash', '""What are you talking about? So what are you talking about?""', 'The president will be a government regulator, and can do his or her own job. The president will be a government regulator, and must agree to do what he wants with all his or her staff.', '""It\'s not an election scam. It\'s an election scam.', '“You’re a little bit of a douche for this post.']"
23,100,"['part  march  thread qanon asks to play wheres snowden in the picture below in chinahk live operation', ' h is under so many federal investigations and reviews its getting hard to keep track right now ', ""IANAL but apparently he has a tv that doesn't function properly and is only allowed to watch tv with the power of a computer. I also do not expect the eu to reciprocate over the customs partnership what that means is uk coll"", 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER :', 'The US has over 300,000 reported crimes per year, which is almost double the estimated cost of government surveillance.']"
