,0,1
0,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'Then why did he leave for r/ChemicalCity today?', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'NAME] is talking about his new job.', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.']"
1,10,"['is also reviewing whether s pal samantha dravis was col', 'How did you come across that page?', 'no one who has been tasked with resolving the matter of the sex and sexual assault investigation is being detained by the court.', 'how does he arrive at the figurem export consignments at an average cost of each bn times two be?', 'In a sentence in which one is guilty, a court ordered restraining order is a reasonable measure of whether a person is guilty, as the state prosecutor would be a reasonable judge, but as a judge he is not required to sign the conditions.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
2,13,"['not to be outdone investigations  and', 'now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""what is the reason you're asking me to do this?"", ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'IANAL but i think that the obama trial for neocon is over? Does h do all the reporting on the FBI vs the government of thomas johnson on a daily basis?', 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', 'How many federal investigations and reviews does the HMRC have?', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""He's not the President."", ""[I didn't read the article], so that's what I came here for."", 'How can he get a job?', ""It's not that hard.""]"
3,23,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', 'now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", ""Nope. Not in the US, that's for the Russians."", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', 'OP: what was the purpose of that gun?', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""No, he isn't."", ""[I didn't read the article], so that's what I came here for."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', ""It's not that hard.""]"
4,1,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
5,2,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
6,3,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
7,7,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
8,14,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
9,17,"['now we fly over to ny where there is a similar site punch both feins using dashes after first  numbers here', ""...I don't think he actually said that. You mean the part where the government and their own entities, based on their own decisions, are supposed to be in touch?"", 'The article says there are over 700 federal investigations and reviews, and that H is in a difficult phase.', ""I am not familiar with the law but I can understand you saying it's a lot of different things to be speaking from a lawyer."", ""[I didn't read the article], so that's what I came here for."", ""It's not that hard.""]"
