,0,1
0,1,"['extraordinary evidence at treasury committee from jon thompson ceo of hmrc on customs and brexit today', 'i wonder how much of the evidence has changed in the last few weeks?', 'OP, is there any reason he wants to be tre?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews, and that H is in a difficult phase.']"
1,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'its not just the  whos interested in pruitt  the  commit', 'Then why did he leave for r/ChemicalCity today?', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'NAME] is talking about his new job.', 'CANNOTANSWER OP: CANNOTANSWER OP', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'CANNOTANSWER OP:', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.', '""We don\'t know that this is a scam.']"
2,8,"['is under so many federal investigations and reviews its getting hard to keep track right now h', 'its not just the  whos interested in pruitt  the  commit', 'So what are you talking about?', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', ""Theresa May's new customs partnership is much cheaper for business almost zero cost because it seeks to replicat Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", 'CANNOTANSWER OP: CANNOTANSWER OP', ""I've been reading a book on government surveillance. It seems to have come out in an article (which has an upvote) that cites “The Brexiter favourite max fac would cost business between and $ 700 a year thats almost of USD, because you've mentioned that the BBC is the main source, not that a CBC news article)."", 'CANNOTANSWER OP:', 'CANNOTANSWER, ""can\'t say you\'re being taken advantage of, because I think it\'s not going to happen.""', '""We don\'t know that this is a scam.']"
3,10,"['is also reviewing whether s pal samantha dravis was col', 'How did you come across that page?', 'no one who has been tasked with resolving the matter of the sex and sexual assault investigation is being detained by the court.', 'how does he arrive at the figurem export consignments at an average cost of each bn times two be?', 'In a sentence in which one is guilty, a court ordered restraining order is a reasonable measure of whether a person is guilty, as the state prosecutor would be a reasonable judge, but as a judge he is not required to sign the conditions.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
4,3,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
5,4,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
6,14,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
7,22,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
8,32,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
9,46,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
10,47,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
