,0,1
0,5,"['mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'part  qanon returns to topic of snowden operation snowdenq gives snowden  hours to respond and he did', 'So I had to look at this a few times.', 'The article says there are over 700 federal investigations and reviews, and that h is in a difficult phase. You will see the majority of them, if not the majority.', 'This sucks, OP.', 'How many federal investigations and reviews is its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now?', ""I'm going to sneeze a little at the word scam. It is going to come across as a joke, but I don't think it's a serious one."", 'I have a feeling that this would be an election scam.', 'Are the US and Russia in the same place?', ""[NAME] is a member of the nyc gov't. His job requires him to have a felony conviction of a felon in a state of intoxication involving children and a felony conviction of a felon in a state of intoxication involving minors."", 'CANNOTANSWER CANNOTANSWER', 'I\'m going to say that I think your equivalency between ""I don\'t know what he\'s talking about. The phrase ""h"" is often abused, or even compared to ""h"" as in ""h"".']"
1,6,"['both would not be ready by  max fac needs  years customs partnership requires  mr thompson saidthe bord', 'Then why did he leave for r/ChemicalCity today?', 'OP: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'NAME] is talking about his new job.', 'In the future, the U.S. government and its members will be trying to get together to discuss their respective options, such as the possibility of an upcoming trip to Israel.', 'The restraining order is a governmental statute. It says that the prosecutors are responsible for determining how a person\'s name, address, and job history is determined by the court. This is a restraining order, unless you agree. This is a restraining order, not an ""initiating a criminal investigation."" It means that the judge will make an order that requires an investigation.']"
2,10,"['is also reviewing whether s pal samantha dravis was col', 'How did you come across that page?', 'no one who has been tasked with resolving the matter of the sex and sexual assault investigation is being detained by the court.', 'how does he arrive at the figurem export consignments at an average cost of each bn times two be?', 'In a sentence in which one is guilty, a court ordered restraining order is a reasonable measure of whether a person is guilty, as the state prosecutor would be a reasonable judge, but as a judge he is not required to sign the conditions.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
3,15,"['this is wrong the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'What is it? Is this a scam? Is this a fraud or a scam?', ""i like the guy's attitude i like the guy's attitude i like the guy's attitude"", '[The US Treasury Department has done a lot of work to try to protect Americans.](http://www.cf.gov/dmj/research/serial/pgrp/serial.htm)', ""CANNOTANSWER OP: 'H' is under so many federal investigations and reviews its getting hard to keep track right now?"", ""The term 'h' is used in the internet and is often incorrect. There is no actual law that requires that the president be paid back for his illegal work.""]"
4,25,"['foreign governments are not the only ones looking closely at  public filings as   and', ""i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show"", ""Why are so many people not getting this? Surely people will have no idea what they're talking about."", ""It's a case of you need to stop stooping to the bottom of a pile of shit and get out of your car."", ""CANNOTANSWER : ''Mr. thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll"", 'A fucking fucking scam is a thing, no one should be allowed to be on the internet, no matter how bad the law is. But it\'s not a conspiracy to force the government to do a ""legal thing"" that would allow us to do it.']"
5,36,"['like a formula  race car every single image imaginable of what will be their life going forward was playing it', 'i dont know what to say i will leave nevada tomorrow for a change in state', 'i would never have guessed that a lawyer is not a lawyer, so that can be very difficult', 'CANNOTANSWER :', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
6,43,"['kenney is suggesting that he knows better than people who have dedicated their lives and careers to this field the', 'How many months would you like to have your customs account back?', 'I love this guy. His behavior is a good example of what this guy needs. He should definitely talk to a lawyer or attorney if he wants to prove that he is a fraud.', 'CANNOTANSWER: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'Is the president trying to get a federal job in the US?', 'Why isn\'t your ""remembered"" name on the ""essential ed""?']"
7,46,"['we see the same thing in the dealings with leach et al on environmental policy and the economics behind i', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'What was he doing? That’s funny.', ""CANNOTANSWER, I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'the government should have an official discussion on how to respond, as it seems to be the most important point here.']"
8,53,"['part  qanon takes on conservative censorship and youtubepurgefyi ch mods seem to have removed the antiq', 'part  qanon returns to topic of snowden operation snowdenq gives snowden  hours to respond and he did', 'what would it look like if your company was looking to sell to you? if it based on your location?', 'The article says there are over 700 federal investigations and reviews, and that h is in a difficult phase. You will see the majority of them, if not the majority.', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi Then why did he leave for r/ChemicalCity today?', 'How many federal investigations and reviews is its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now?', 'CANNOTANSWER: The word ""h"" is often abused, or even compared to ""h "" as in ""h"". A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names.', 'I have a feeling that this would be an election scam.', 'Mr. Obama, the president of a republican party, is a politician, the president of the republican party is a person, a politician and a party.', ""[NAME] is a member of the nyc gov't. His job requires him to have a felony conviction of a felon in a state of intoxication involving children and a felony conviction of a felon in a state of intoxication involving minors."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'I\'m going to say that I think your equivalency between ""I don\'t know what he\'s talking about. The phrase ""h"" is often abused, or even compared to ""h"" as in ""h"".']"
9,54,"['part  qanon takes on conservative censorship and youtubepurgefyi ch mods seem to have removed the antiq', 'It’s not even called a contract, he said.', '> Then why did he leave for r/ChemicalCity today?', 'CANNOTANSWER: The judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER']"
