,0,1
0,1,"['extraordinary evidence at treasury committee from jon thompson ceo of hmrc on customs and brexit today', 'i wonder how much of the evidence has changed in the last few weeks?', 'OP, is there any reason he wants to be tre?', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The article says there are over 700 federal investigations and reviews, and that H is under so many federal investigations and reviews, and that H is in a difficult phase.']"
1,11,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
2,29,"['please note that  was ag and that  is california agso for how long has that state be', 'part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', ""I feel like I'm not being told a fact but i d like to a snoop dog on the right track by the wiki. i like to think that i can make my dream become a reality"", 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', ""No, it's not. It's not a law. It's an illegal action. There's nothing wrong with that. I can't speak to the specifics about whether it is a good or bad deal."", 'how can we change the definition of a family law?', ""Yes, but you don't have the capacity to tell a single story without saying it: you were looking at it a few times, and a lot of the stuff that was put in there was a lot of information about him. If he is lying about it, it's pretty clear that he had to say it: you're talking about your dream vs it."", ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'The title implies that ""I don\'t think it\'s a serious one.', 'No way. No way. No way. No way.', 'CANNOTANSWER CANNOTANSWER', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
3,46,"['we see the same thing in the dealings with leach et al on environmental policy and the economics behind i', 'part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', 'both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', 'What was he doing? That’s funny.', 'how can we change the definition of a family law?', ""CANNOTANSWER, I think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show"", ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'No way. No way. No way. No way.', 'the government should have an official discussion on how to respond, as it seems to be the most important point here.', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
4,47,"['i dont know when or why we decided that shunning evidencebased policy was the best way forward but its not a go', 'how long have you had the option to purchase an android tv box?', 'How many federal investigations and reviews is it getting hard to keep track right now?', ""CANNOTANSWER'S LIKE THE BOBY."", 'CANNOTANSWER OP CANNOTANSWER CANNOTANSWER OP CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
5,52,"['thanks to  for this more on alibaba  the worlds th largest online retailer and locates in china', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi', '> the word ""h"" is often abused, or even compared to ""h "" as in ""h"".', 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'If it was a ""legal"" job, he wouldn\'t get to talk about his own position.']"
6,53,"['part  qanon takes on conservative censorship and youtubepurgefyi ch mods seem to have removed the antiq', 'what would it look like if your company was looking to sell to you? if it based on your location?', 'i really wish that provided a tv box that was the full android tv but that was vanilla google with the abi Then why did he leave for r/ChemicalCity today?', 'CANNOTANSWER: The word ""h"" is often abused, or even compared to ""h "" as in ""h"". A new sub, called ""dots"" or ""dots"" is a good way to go about this, since the two people have different names.', 'Mr. Obama, the president of a republican party, is a politician, the president of the republican party is a person, a politician and a party.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
7,3,"['part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', 'how can we change the definition of a family law?', ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'No way. No way. No way. No way.', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
8,8,"['part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', 'how can we change the definition of a family law?', ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'No way. No way. No way. No way.', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
9,14,"['part  qanon continues on the snowden theme whats the angle here q implies the snowden family all government', 'h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now h is also reviewing whether s pal samantha dravis was col now we fly over to ny where there is a similar site punch both feins using dashes', 'how can we change the definition of a family law?', ""OP! Are you a doctor? We all know he was a doctor, and he's doing the same thing for years."", 'No way. No way. No way. No way.', 'There is a lot of controversy in this sub about this kind of thing called ""The FTC Act of 1986"". I believe it’s called the ""Federal Security Act of 1984.""']"
