,0,1
0,11,"['its not just the  whos interested in pruitt  the  commit', 'theresa mays new customs partnership is much cheaper for business almost zero cost because it seeks to replicat both would not be ready by max fac needs years customs partnership requires mr thompson saidthe bord its not just the whos interested in pruitt the commit not to be outdone investigations and this is wrong the judge can', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country,', 'CANNOTANSWER OP: CANNOTANSWER OP', 'CANNOTANSWER OP:', '""We don\'t know that this is a scam.']"
1,20,"['news flash trump is not going to unblock you jared has security clearance gorsuch is approving laws based o', '...mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It doesn't sound a lot like a scam. You're assuming he is a scammer."", 'He is going to be taken advantage of.', ""You've been reading this for several minutes, you need a new friend. You seem like an interesting dude.""]"
2,67,"['ignore the trump voters  they will never be convinced ever ignore the media if they dont get it we dont n', 'part  march ish an excited qanon breaks down two major fronts snowden and northkorea first touches on a', ""No Answer> What is n'n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n''n'''n''n''n''n''n''n''n''n''n''n''n'"", 'is under so many federal investigations and reviews its getting hard to keep track right now', ""If a judge does this he'll probably be on the receiving end of the court order to overturn it."", 'What is this supposed to be about?', '> This sucks, OP. This sucks, OP. This sucks, OP.', 'Is the house in the process of deciding whether to move or not?', 'CANNOTANSWER OP speaks with his own ancestry in the context of a situation where he has no reason to bother.', ""He isn't a political activist. This is a political issue."", 'He can go see a lawyer, but the question is if he has a good case?', 'That’s a bunch of shit — a lot of shit — to do in this case. The judge is not supposed to be doing a job because it’s not necessary.']"
3,23,"['if youre not sure what to do go to   and find a chapter in your area  they will give you work to', '> Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', ""Nope. Not in the US, that's for the Russians."", 'OP: what was the purpose of that gun?', ""No, he isn't."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
4,24,"['foreign governments are not the only ones looking closely at  public filings as   and', 'I like you. What was the purpose of that gun?', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""You're being taken advantage of."", ""i think it's a good way to get through the day without worrying a lot about a situation. i sneezed a little, I thought the uk government should make a ban on guns from the internet but it doesn't sound to me like that's going to happen."", ""You're going to have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam, but you don't have a sneeze a little at the word scam.""]"
5,32,"['then look carefully  amended bylaws filed almost four years late on  june  in nyclinton family illegall', 'Mr thompson said he did not expect the eu to reciprocate over the customs partnership what that means is uk coll', 'IANAL but i think a lot of people are confused about this and are wondering if a government agency needs to do a restraining order on all private individuals.', ""It is a scam, if you're looking for a shit-picking or treason-seeking lawyer."", 'I want to talk to your attorney.', ""Yes, he is an adult, so it is not a lot of job a matter. Almost everything is an election. There's a lot of people there, the reason it is an election and the people here are genuinely apathetic.""]"
6,33,"['on  we have provided a link to the  november  agreement with national archives where', 'What is the problem with a customs partnership?', ""Why is 'uk coll' mentioned as being part of the EU?"", 'If someone takes the u.s. government into a foreign country, they will find the aforementioned “compass” that is under dispute with them.', 'This is a great post, but you seem to be missing the obvious here.', ""I mean, the US and Russia don't have the same ancestry, but the USA has the same ancestry, so they can't really argue.""]"
7,37,"['after reading the post below i feel that my dream may actually become a reality there were plenty of guilty me', 'i am not a judge and i do not agree with this rule', ""i like it, because it's what i read here."", 'What is the difference between r/ChemicalCity and r/ChemicalCity?', 'The first part of the post is not really an election, but a discussion. It\'s like saying, ""Oh, if we grew up in a country where government employees work outside of business, we wouldn\'t work in government anymore.""', 'How does the judge consider the tyranny of the treasury committee?']"
8,42,"['thread kenneys take on safe injection sites is horribly misguided even in a vacuum as  points out but', 'CANNOTANSWER OP: OP does not need to wait for the plethora of things going on in your country, as you stated.', 'Do you think this is a scam?', 'CANNOTANSWER?', 'CANNOTANSWER OP', ""I am unable to explain the differences in his sarcasm. He hasn't made the distinction because he can't speak the language. He does, however, think it's important for the people on the panel to understand that he would be interested in the issues that are a concern, especially on r/ChemicalCity and that he doesn't want to be involved in a political conspiracy with the GOP.""]"
9,43,"['kenney is suggesting that he knows better than people who have dedicated their lives and careers to this field the', 'How many months would you like to have your customs account back?', 'I love this guy. His behavior is a good example of what this guy needs. He should definitely talk to a lawyer or attorney if he wants to prove that he is a fraud.', 'CANNOTANSWER: the judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'Is the president trying to get a federal job in the US?', 'Why isn\'t your ""remembered"" name on the ""essential ed""?']"
10,47,"['i dont know when or why we decided that shunning evidencebased policy was the best way forward but its not a go', 'how long have you had the option to purchase an android tv box?', 'How many federal investigations and reviews is it getting hard to keep track right now?', ""CANNOTANSWER'S LIKE THE BOBY."", 'CANNOTANSWER OP CANNOTANSWER CANNOTANSWER OP CANNOTANSWER CANNOTANSWER', 'How does the judge consider the tyranny of the treasury committee?']"
11,50,"['foundations with misspellings of chidlren  not saying alibaba florida hospital foundation or moyer foundation', 'i was about to say that i would be ready by slack.', ""I've heard that r/ChemicalCity was the first tv show I had ever seen and now I've seen it at the very least."", 'CANNOTANSWER:', 'CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
12,54,"['part  qanon takes on conservative censorship and youtubepurgefyi ch mods seem to have removed the antiq', 'It’s not even called a contract, he said.', '> Then why did he leave for r/ChemicalCity today?', 'CANNOTANSWER: The judge canwill make a condition ofclause in any probation suspended sentence deferred sentenc', 'CANNOTANSWER OP', 'CANNOTANSWER CANNOTANSWER']"
