sender,receiver,message
25,20,i was downtown dallas yesterday and i only saw one person with a mask it s just a crying shame
27,20,why in the world do you come into my business and immediately remove pull down your face mask why we are still in the middle of a pandemic
28,20,the mask should be over ur nose
44,20,if hes going to be stupid enough not to wear a mask then he deserves what he gets hopefully he doesn t infect anyone else
45,20,i stay home other than the ride to chemo amp when we stop for gas i sit in the car cussing all the non mask wearers do they not care who they may have already killed or may kill i m fighting for my life with st breast cancer don t kill me with covid i want the vaccine
46,20,mask protect other people he only cares about himself
25,20,When I was in Dallas and only saw one person with a mask it s just a crying shame the mask should be over ur nose hi everyone plz just wear a mask
27,20,I will never change my face mask until I see the other side of the world. I'm not a man of my word
28,20,"I think the best rule to follow for a group of adults in a public park is ""We should have a mask over our noses"": do not wear them."
44,20,r/nomasks is about to say that that is the best advice I can give to anybody that isn't an avian virus.
45,20,"I want to be as smart as you are, I don't want to be as smart as you are. You are smart, eh?"
46,20,What is the mask mask protecting?
25,20,"I'm sorry to say that I've never lived in Texas and never heard of it being in place but I was never in Dallas and I couldn't tell you where it was because the police were there and I didn't see one person - or even though I did see a couple of them - I did see one guy wearing a mask, because I didn't know the rules..."
27,20,"I've been wearing a mask for the past two years. I'm wearing a mask because I've been sick for the past 4 years, but I can't wear one anymore. I'm only going to be unemployed for a day, and will never be ashamed of it. But I'm really afraid of that. You should be ashamed of it, and you'll see."
28,20,I had a good laugh on a radio show about people wearing masks.
44,20,"It's not a good idea unless you're the virus. If a person has a fever that isn't in their control or on drugs and you don't want to do any of the things you have to, you should wear a mask. If you're sick then you need to wear a mask. If he has a cold, you can't just walk away."
45,20,"I want to be smart as you are, I don't want to be as smart as you are. You are smart, eh?"
46,20,The fact that mask protect other people he only cares about himself can make the virus not work is something that doesn't mean I can stop it.
25,20,"I've had a few people in my county use it when I've been to places where it's illegal. It's illegal to do this in a park because it doesn't allow much of a scare in front of strangers. My grandmother wore one in school as a kid but they don't let me wear it outside in a public place, so I figured the public would see it. That's a really dumb idea and one I thought I'd like to try and get through. It's a lot of people will get through it before"
27,20,It sounds like a pretty funny situation. What exactly is this for?
28,20,"I can't really get into it. I want to be an independent community person, and my husband would be fine wearing a mask over his nose, but he wouldn't be the one asking why."
44,20,"Then, if you don't know who the CDC is, you shouldn't have to go to a dermatologist to find out what the CDC says."
45,20,"I think this has a good connection to the hivemind who will never learn what a self-destructive, apathetic, and apathetic motherhood means. It's interesting that people think that having to'make up' what a ""bad mommy"" should do to an older woman."
46,20,What a jerk!
25,20,">Can you clarify the mask rules and requirements for hoboken parks and playgrounds Wearing masks does not help in stopping the virus,"
27,20,">What would you suggest, a good mask would help prevent a person from getting sick. Oh my god, don't he have a mask? I can never keep up with the constant need to wear it. He's got to be on the edge of his seat. YES. This is a good one. I've been in your shoes for almost 2 years and you need to stop being a moron on a job, or you'd better not want to wear one."
28,20,"I am not saying that the CDC is a bad thing, but the public safety department has nothing to do with the public safety laws, and the federal government has nothing to do with removing those laws. I just think it's not funny."
44,20,This is my favorite movie ever.
45,20,"IANAL! My dad has the covid vaccine and he carries a car. My dad has a covid vaccine. It s what gives you confidence to go to the hospital. I've been diagnosed with stBc with a little covid. His friend had that, and when he came to see me he was a bit tired and couldn't drive for a long time."
46,20,"That's not the issue here, but rather that you are saying you were wearing a mask because of this virus."
25,20,Why is your mom in charge of a public park that has a mask on it?
27,20,"CANNOTANSWER: ""Making masks isn't a constitutional amendment, it's a constitutional amendment that allows people to be safe, so long as they have the health insurance they need"""
28,20,"In the US, the government enforces these regulations in their jurisdiction."
44,20,You're making a very good point here.
45,20,"I'm going to start reading this 'I gotta go a little more! I gotta go! i have no idea how to answer that i am so late. the drive up test is on you tomorrow. you will need to have it a few hours to get through. I want to be as smart as you are, I don't want to be as smart as you are. You are smart, eh? i'm just saying i've been a bit late but i'm ready for a drive up test come saturday"
46,20,So your friend got the one from Doctor Who where he didn't think he was the one who started a virus?
25,20,"Unless the public fucking gets it from you, why is your mom so enraged about it?"
27,20,My husband wore a mask for three years.
28,20,The CDC is responsible for ensuring that people are treated safe in public places. We need to be more careful in the event we are caught in an escalating virus outbreak.
44,20,"There's a fact: ""There is no need to get infected with a Virus""..."
45,20,"I like the quote because it reminds me of a song in a book called ""It's an adventure movie, I get to see it in action""."
46,20,Thats an obvious lie that he's wrong to wear a mask because he's not sure what to do with the virus.
25,20,"The ACA is a constitutional amendment for putting masks in the ballot. The amendment says that we do not have to back down on people with masks, but that there is a mandate that we do not."
27,20,"CANNOTANSWER: ""Making masks isn't a constitutional amendment, it's a constitutional amendment that allows people to be safe, so long as they have the health insurance they need"""
28,20,"I don't really have a problem with it. I think it's a real question, no matter how you define it."
44,20,"I think that a lot of people do not have a good sense of humor. Despite the fact that a lot of people do not think of it as good humor, a lot of people don't think of it as a good idea to be infected with a virus."
45,20,"It's a funny quote! I just had to tell you that she's my wife and is the one who got me pregnant with stbc and that I didn't feel like she had a stomping alley, I could just drive off the road with her so I wouldn't feel any discomfort. I fucked up and had to make sure I was up and out for the drive. My wife thought it was a prank, he was the man and she didn't understand me why he's the one that should have had a"
46,20,"OP, I am a pretty much the only doctor I know that can say anything about the medical field of vaccines."
25,20,OP - is this a real story? Why is your mom being rude?
27,20,i'm not the dick who says this.
28,20,CANNOTANSWER [http://en.wikipedia.org/wiki/Young_man/sir_mi_neem_sir_and_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_neem_of_sir_of_neem
44,20,I think it's really a bad idea.
45,20,"""...he told his girlfriend that the woman was getting his mother pregnant and the doctor said the man was pregnant with stbc. The doctor said that it was a prank and that the man had just told his girlfriend that the women drove off the highway. He isn't a bad mom, he's an incredibly unprofessional person. That is pretty much the only reason he is even in the picture."
46,20,"I don't think this is a joke either. The article says that ""I'm not sure if it's because of dc but you're right he was wrong, and this isn't something to be ashamed of. I'm just glad you were able to tell my story, you know I haven't spoken to them. I'm not sure if it's because of dc but you're right he was wrong, and this isn't something to be ashamed of."
25,20,"The ACA is a constitutional amendment for putting masks in the ballot. The amendment says that we do not have to back down on people with masks, but that there is a mandate that we do not."
27,20,">A good mask does not prevent a person from getting sick. Oh my god, don't he have a mask? I can never keep up with the constant need to wear it. I'm only going to be unemployed for a day, and will never be ashamed of it."
28,20,That's a real question.
44,20,Vaccines are not meant for all kinds of things. That’s why we need a mask. A mask is not meant to be worn for any particular purpose - because it makes them a waste of money or otherwise.
45,20,"I mean, how is it possible for a patient to stbc when a mother is having cancer?"
46,20,"I can only imagine the anger of a lot of people who are actually able to stop the disease on their own, if it wasn't for dc."
25,20,"Honestly, I'm confused. The only thing I can think of is how racist the ACA is."
27,20,"This isn't a constitutional amendment, it's a constitutional amendment that allows people to be safe, so long as they have the health insurance they need."
28,20,CANNOTANSWER: I'm sorry i'm late but I'll just go with the right one if i need to.
