sender,receiver,message
87,36,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
87,40,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
87,56,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
98,87,I lose a mask at least four times a day. This whole thing is a scam.
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,"In Australia, you'll have to pay."
87,40,"I don't have the cash to invest in a helmet, but I would want to know if they can afford a mask. I have a lot of money, but I'd also like to know how to keep an eye on my staff and their work and why I lose mys a lot if they don't have it at home if they don't..."
87,56,"We are still very young, and we are a very small group and if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops i love coaching however if one official or admin address me about our players not wearing a mask or wearing a helmet i"
98,87,You'll have to get a sexy mask. I lose a mask at least once a day and I go to bed in a couple of minutes. I'm not gonna lie! I've been trying to cut off a sexy one for a long time.
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,"I don't have the cash to invest in a helmet, but I would want to know if they can afford a mask."
87,40,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. I love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops. I lose a mask at least four times a day. This whole thing is a scam. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks.
87,56,You’re a scumbag. You’ve been trying to cut off a sexy mask for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks.
98,87,>'You'll have to get a sexy mask. I lose a mask at least once a day and I go to bed in a couple of minutes. I'm not gonna lie! I've been trying to cut off a sexy one for a long time.
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,I'm gonna go ahead and say I've been trying to cut off a sexy mask for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks.
87,40,"[The National Health Service](http://www.nhs.gov.au/nhs/) is the CDC's website. In fact, they do a lot of research about this in order to inform the public about the vaccine. This information is provided to the Nhs for review purposes."
87,56,I'm not gonna lie! I've been trying to cut off a sexy mask for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks. You'll have to get a sexy mask. I lose a mask at least once a day and I go to bed in a couple of minutes. I'm not gonna lie! I've been trying to cut off a sexy one for a long time. Wearing a mask and getting
98,87,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.I lose a mask at least four times a day and I go to bed in a couple of minutes. I'm not gonna lie! I've been trying to cut off a sexy one for a long time.
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,"The CDC is in Australia, so I know this isn't as accurate as some people think, but at least there's one person who's been vaccinated at least once and that's not going to get sick."
87,40,"You need to get a mask, and then you need to get the vaccinated."
87,56,It's the only cure.
98,87,"Having worn a mask for a long time, I can tell you this."
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,"Vaccinating a vaccine for a virus is a good start, but not enough to prevent you from becoming a full member of a government."
87,40,"As an Australian, I find this very confusing. ""'We'll have to get a sexy mask. I lose a mask at least once a day and I go to bed in a couple of minutes. I'm not gonna lie! I've been trying to cut off a sexy mask for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks."
87,56,>I'm not gonna lie! I’ve been trying to cut off a sexy mask for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks.
98,87,"Having worn a mask for a long time, I can tell you this. ''"
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,The NHS are probably pretty good at putting the word 'vaccinated' first so it's not a scam.
87,40,"As a Canadian, I can tell you this: I've been vaccinated for a long time. Wearing a mask and getting vaccinated is the best way to stop the virus. Please wear masks."
87,56,"I like this quote, but it's too hard to write off in one sentence."
98,87,"Having worn a mask for a long time, I can tell you this. '''"
101,87,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
87,36,"I think it's best to start by buying a sexy, mask a mask, and then getting vaccinated. If you can afford it, the better the chance of the virus spreads to you and your team."
