sender,receiver,message
23,1,"Trump said it's ok not to wear mask, and Ingraham said it's restricting our rights to keep us locked inside! You know our right to die and infect (kill) others. Why isn't Ms. Ingraham out there with them."
23,14,"Trump said it's ok not to wear mask, and Ingraham said it's restricting our rights to keep us locked inside! You know our right to die and infect (kill) others. Why isn't Ms. Ingraham out there with them."
31,23,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
32,23,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
38,23,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
48,23,putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things
60,23,oh you dont like wearing your mask maroon has been having a hard time breathing since but no one wants to talk about that
62,23,putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things
68,23,i m going to say this about twitchcon and masks you can hate me if the state town doesn t have an mandates you can t get mad that an event doesn t not sure if sd has any mandates as a vaccinated person with boosters i will not go anywhere that requires me to wear a mask
77,23,I lose a mask at least four times a day. This whole thing is a scam.
23,1,"That isn't really a matter of what it is about. It's just that the only thing that is really really important is to prevent the spread of viruses, including HIV. The mask is a good protection, and it's the only reason he's stopped."
23,14,It's the government's fault. The government should be free of any law governing the way we live. If your goal is to stop the spread of a virus – you need to do this now. If you're in a position where you're in the minority – that's a great way to protect yourself from a virus that's already spread.
31,23,"We have our own rules, not just about masks and helmets."
32,23,"This is why it's so important that people understand the importance of the mask, and the importance of not wearing it."
38,23,"I have been in that position as well and I can confirm it is one of the most important points on the job. I was pretty close to losing my job because of the mask, but i'm sorry but i'm just gonna take my helmet off for the twitchcon masks."
48,23,I lost a mask at least four times a day. This whole thing is a scam.
60,23,"This is a huge issue, so what you're trying to tell me is that you don't like a mask."
62,23,"Is that actually a joke? I am a student in high school who just lost a mask because it was a joke. Apparently, he doesn't have a full face mask."
68,23,[This](http://www.mcgadvisor.com/news/2015/03/02/Twitch-con/) is an event that requires you to wear a mask.
77,23,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.I lose a mask at least four times a day. This whole thing is a scam.
23,1,"> It's the government's fault. The government should be free of any law governing the way we live. If your goal is to stop the spread of a virus – you need to do this now. If you're in a position where you're in the minority – that's a great way to protect yourself from a virus that's already spread. We have our own rules, not just about masks and helmets. This is why it's so important that people understand the importance of the mask, and it's the government's fault."
23,14,"When a virus is spread, people are encouraged to wear a mask. It doesn't stop it, it's only the first step in limiting spread. So it's basically not a right."
31,23,"If you wear a mask, you lose all your shields - so your team needs to stay at home. It’s not a job, but a career. I am not saying that a team should have to wear a mask at all, but I would definitely be surprised if the only reason people aren’t using it at the moment is because people aren’t wearing a mask."
32,23,I lose my masks on and off. I have a mask on and off and in the past I've always been against it. I've done nothing wrong. I've only been told what I have to do and what I need to do to get my mask to work.
38,23,"I'm not gonna stop summing up your comment, but if you are. This post is over and I have no idea why that's on the front page."
48,23,"What's wrong with it? If a company doesn't have mandatory masks at all, then it should, in some cases, have no mandate to wear a mask, as it has no incentive to do so."
60,23,"""The law says people can't wear a mask if they want to be."""
62,23,">I'm a guy and I wear a mask to walk my own feet. I'm on the road in a taxi with the people I'm riding in. I have a mask in my hand and then go back to bed and get a shower... Getting a mask is a good idea, but the point is if you want to stay in the U.S. it is illegal to wear a mask and then to do so you have to go and get a mask and then use it on other people's pets."
68,23,I agree with you on that.
77,23,"It's a scam. It's a scam. It's a scam. It's a scam. It's a scam. It's a scam. Unless you have a mask that says ""too much"" and ""too good to be done"" in that jar. The president isn't a very good person."
23,1,"""I've lost a mask at least four times a day. This whole thing is a scam."
23,14,...And you haven't even noticed that twitchcon is the largest scummy event. I'd say that's a pretty good sign for this twitchcon.
31,23,A bunch of comments about how to get your game better. You're being a troll.
32,23,">I think there is a difference between wearing a mask and getting vaccinated, though. That's how most people die. It's the best thing to ever happen to the NFL, and it doesn't have to be."
38,23,"I believe it's all part of the premise of the thread: I want to say, ""The government is doing it to stop the spread of viruses"" so I can agree that this is a good idea."
