sender,receiver,message
53,4,how does the mask make his breath come out of the back of his head
53,16,how does the mask make his breath come out of the back of his head
56,53,says the woman that wears the mask to protect herself lmao well dear the gun works the mask doesn t
59,53,oh man you should come to georgia it s like people here think wearing a mask gives them covid there s so few
63,53,putting on a mask to walk ten feet through a restaraunt and then taking it off when i get to my table is one of the dumbest things things i ve ever done in my entire life and i ve done a lot of dumb things
80,53,i m not against vacks mandates cuz i don t think i ll catch the cough i already had it i m against them cuz they ruin the economy get people fired and people should be able to choose to wear a mask or get the jab if they want not by force
84,53,i love coaching however if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
85,53,oh man you should come to georgia it s like people here think wearing a mask gives them covid there s so few
53,4,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.How does the mask make his breath come out of the back of his head
53,16,The problem with your state is the lack of a proper mask.
56,53,"i think the whole article is an attempt to defend a government mandate, which is absurdly demeaning"
59,53,"I'm sorry, but your comment is in response to my recent post."
63,53,>If one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
80,53,"I don't know what you mean by 'unfortunate', but I think a lot of this is going to change, and some people just don't agree with it."
84,53,I have some friends from high school who would go to college wearing a mask for their teammates to help prevent the spread of a virus.
85,53,And that's when you get infected with a virus
53,4,"OP, you say the government is trying to protect your breath, and what you see is not a good idea."
53,16,A mask isn't something a man should wear in his head. It's a protective covering. Wearing it under a helmet makes it easier to catch the virus.
56,53,"... So your name screams ""Lmao, dear the gun works the gun doesnt""? Is this a thing?"
59,53,"I’m a spokesman for the state of Georgia. I wear a mask to get vaccinated. I agree with you, putting on a mask gives them covid there s so few oh man you should come to Georgia."
63,53,"I've done a lot of dumb things with my mask. I've done a lot of dumb things with it and it's been a huge sneeze after it. I'm really a little bit sad that I got a full mask. I want my players to get in the game, so I'm not wearing anything else besides my helmet. I'm a football coach. I think that's one of the reasons I play football. I was just a student. I did a lot of dumb things like wearing my helmet and my helmet."
80,53,"Wearing a mask or getting the jab is part of the measures deployed by the government to aid in stopping the spread of a virus. I don't know what you mean by 'unfortunate', but I think a lot of this is going to change, and some people just don't agree with it."
84,53,I'm sorry but I think you have to keep your head down. You should do what you can. I'd be in tears just thinking of you.
85,53,I read the first two paragraphs of your post. You sound like a shady guy.
53,4,"OP, you say the government is trying to protect your breath, and what you see is not a good idea."
53,16,He is a shady guy.
56,53,"IANAL, but i know that in the UK I've never seen an article on a guy wearing a mask that gets a sneeze and gets a jab. Especially since he wears the mask a lot."
59,53,"I've heard a lot about these nitpicks in the past, but I don't remember what the ""advice"" was."
63,53,I love to put on my mask as well and it helps me see the point of my mask.
80,53,"... and in case there isn't a lot of this here, the issue is not that you are not a legitimate citizen, but that the government is not supposed to do anything. This is a state-wide issue, but a federal law isn't enough for it."
84,53,"I was one of my best coaches in college, and was asked to give a presentation on this one because he thought there was a problem with the national guard rules. I would wear my mask every game I had. I'm not gonna resign."
85,53,"I don't think the article is accurate at all, I think it's a very poor interpretation of the post. I think the author was trying to imply that the state is not allowed to have the disease control program, so they should try to make it very clear."
53,4,> if one official or admin address me about our players not wearing a mask or wearing it properly under a helmet i will resign and not coach until this nonsense stops
53,16,"So if you wear a mask and get a sneeze, isn't it worth putting a mask on?"
56,53,It's possible they were trying to help his health and he wasn't a good at it.
59,53,You guys have been getting too blatantly repressed.
63,53,I think the only thing that makes sense is that if they had to wear a mask and had a syringe and helmets on that day I'd be pretty fucking crazed.
80,53,"I have no idea if you're saying that, but the truth is, the government doesn't have to enforce anti-virus laws."
84,53,"CANNOTANSWER: ""This is a pretty simple example of a government effort to stop the spread of a virus. The only thing that keeps me awake when I go to sleep is when I don't have enough energy to run around."
85,53,I'm not a shady guy but I'm a bit agnostic. I'm not sure what to say about your post.
53,4,I'm assuming he meant that the national guard isn't allowed to enforce anti-virus laws?
53,16,"I've got to say I'm glad the government has not removed the ""unfortunate"" part, because it's not going to change. But you also need to be careful that your head is not in a position to absorb any potential harmful substances from your mouth - such as coughs or sneezes."
56,53,Is it because he's a sneeze and a jab?
