sender,receiver,message
94,19,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,27,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,35,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,37,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,42,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,47,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,48,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,51,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,58,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,63,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,65,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,73,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
101,94,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
94,19,i wear my mask when i m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,27,"The fact that you're being denied a choice is more disturbing than that of the fact that it's not wearing a mask, and not the law, but rather the fact that you know this."
94,35,"And if he's not wearing his mask in public, what's the problem?"
94,37,I am going to go ahead and say 'I wear my mask when I m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says i wear my mask when i m in public lawmaker who isn t wearing his mask in public says
94,42,"The best way to stop the spread of a virus is to wear a mask that is made of masks, not those that are designed for public health..."
94,47,So that's why we wear masks.
94,48,I would wear my mask in public when i got vaccinated.
94,51,"I don't think this is a good time to post, because this is a good idea."
94,58,You're in public lawmaker who isn't wearing his mask in public says
94,63,"A lot of people here use masks, but the problem is that in a lot of places you get an infection."
94,65,Then it is part of the measures deployed by the government to aid in stopping the spread of a virus.
94,73,How do I make them look?
101,94,Wearing masks and getting vaccinated is the best way to stop the virus. Please wear masks.
94,19,How do I make them look? Wearing a mask and getting vaccinated is the best way to stop the spread of a virus.
94,27,I think we should wear the same mask every time someone else wants to wear a mask. I can't believe this has never been done.
94,35,"This is the most common misconception I've encountered in any public health situation - the lack of a health care provider who cares enough to do all of the right things without needing a mask. I would also say that when you are being denied a choice, you don't have a choice."
