sender,receiver,message
100,47,really interesting in light of people s resistance to wear a mask both the mask and the shopping cart are measurements of empathy
100,79,really interesting in light of people s resistance to wear a mask both the mask and the shopping cart are measurements of empathy
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,I hate people who say that.
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,I have a large vocabulary:
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,47,"The most widely used term for people who use a mask is not the ""help stop the spread of a virus "" but rather ""help stop the spread of a virus"""
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,79,There is a difference between wearing a mask and trying to'stop the spread of a virus'
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,47,a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,79,A mask is the one that stops the spread of a virus
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus
100,79,"What do we call the ""snap"" of a virus?"
100,47,A mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,79,...... [... wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask
100,47,[Waring a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,79,"The phrase I am trying to use is: ""I have a virus"
100,47,This is a good question. How did I think we were doing that?
100,79,A mask is the one that stops the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping
100,47,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part
100,79,Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing
100,47,">What do we call the ""snap"" of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing"
100,79,a mask is the one that stops the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus Wearing a mask is part of the measures deployed by the government to aid in
100,47,"The answer is, ""No, I didn't know what it was a part of, and now I'm going to go on a date with the government to try to stop the spread of a virus."""
